863,kill,"According to this scenario and much insider speculation , the plot to kill Mr. Ozal may have originated with a middle - level official whose career was threatened ",12,0,"[[['Film and theatre', 'Literature and writing', 'Buildings']], ['people'], ['none'], ['to']]",
864,kill,"Last Tuesday , a federal jury in Akron , Ohio said it could n't identify a defect that could have caused an Audi 5000 to suddenly accelerate in an accident that killed a six - year - old boy ",31,0,"[[['Transport by car or lorry', 'Health problems', 'Danger']], [['Life stages', 'Law and justice']], ['suddenly'], ['in']]",
865,kill,"A bomb exploded in India 's northern Haryana state , killing at least 15 people and wounding about 25 others ",10,0,"[[['War and conflict', 'Money', 'Difficulty and failure', 'Sports: ball and racket sports', 'Success']], ['people'], ['at least'], ['in']]",
866,kill,At least 35 people have been killed as the siege enters its second week ,6,0,"[['people'], ['-'], ['as'], ['of']]",
867,kill,"What about the recent story that did show a corpse ? -LRB- '' Portrait of Evil , '' was about a man who killed his parents . -RRB-/-R",23,0,"[[['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], [['Life stages', 'Family and relationships']], ['none'], ['none']]",
868,kill,More than 211 people have been killed and 586 wounded since the current fighting began between the Amal and Hezbollah ,6,0,"[['people'], [], ['none'], ['none']]",
869,kill,"Asked why he does n't trust the Sandinistas , he snaps , '' I do n't even have confidence in my own commandos , because any day they might kill me . '",29,0,"[[['people', 'Animals']], ['people'], ['any day'], ['in']]",
870,kill,"But the Nazis did n't occupy Hungary , and kill half a million Jews , until 1944 ",9,0,"[[['none2&member', 'none2&National']], [['Sports: ball and racket sports', 'Doubt, guessing and certainty', 'Preferences and decisions'], ['Religion and festivals']], ['none none'], ['none none']]",
871,kill,The shelling killed two people in his kibbutz ,2,0,"[[['War and conflict']], ['people'], ['none'], ['in']]",
872,kill,"Many of the 96 victims of Puerto Rico 's Dupont Plaza hotel fire on Dec. 31 , 1986 , were killed in a casino near the lobby ",20,0,"[[['Health problems', 'Crime and punishment', 'Social issues']], ['-'], ['-'], ['of']]",
873,kill,"But in talking with the FBI agent , the man not only denied he 'd killed anyone , he said that he had n't escaped from prison , that the warden had simply told him to leave one day after more than 20 years behind bars ",15,0,"[[['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], [['none2&someone', 'Language', 'Crime and punishment']], ['n\'t (contraction of ""not"")'], ['with']]",
874,kill,"Soviet officials acknowledged that several people were killed and others injured in recent ethnic unrest in Sumgait , in the republic of Azerbaijan ",7,0,"[['people'], [], ['none'], ['in']]",
875,kill,"Two Arabs aboard the vessel were killed , and three others were captured after the boat was intercepted by an Israeli patrol vessel off the southern Lebanese port city of Tyre ",6,0,"[[['People in society']], [], ['none'], ['none']]",
876,kill,"Israelis have killed dozens of Palestinians , beaten hundreds and imprisoned thousands ",2,0,"[[['people', 'none2&Israel']], [['Preferences and decisions']], ['none'], ['none']]",
877,kill,"The observers in Seoul are convinced North Korea was responsible for the Nov. 29 bombing of a Korean Air Lines flight near Burma , which killed 115 ",25,0,"[[['people']], [['Maths and measurement', 'Phones, email and the internet', 'Language'], 'people'], ['near (describing the location of the bombing)'], ['of (connecting the bombing to the Korean Air Lines flight)']]",
878,kill,New graffiti appear in Bogota declaring : '' Be patriotic -- kill a communist '' or '' Communism and Commission on Human Rights -- they 're the same thing . ',11,0,"[[], [['Politics', 'Politics']], ['none'], ['none']]",
879,kill,The military said three soldiers also were killed when about 300 rebels attempted to overrun a 30-man government outpost ,7,0,"[[['none2&used']], [['War and conflict', 'Jobs']], ['also'], ['when']]",
880,kill,"But the Nazis did n't occupy Hungary , and kill half a million Jews , until 1944 ",9,0,"[[['none2&member', 'none2&National']], [['Sports: ball and racket sports', 'Doubt, guessing and certainty', 'Preferences and decisions'], ['Religion and festivals']], [""n't (not)""], ['until']]",
881,kill,"It concluded that some 9 % of the population , or 1.5 million people , probably has been killed ",18,0,"[[['Money', 'Health and Fitness'], ['people', 'Geography', 'Maths and measurement'], 'people'], ['people'], ['probably'], ['of']]",
882,kill,"Enseco Inc. said an explosion early yesterday at a unit 's plant in Berkeley Heights , N.J . , killed three people and seriously injured a fourth ",19,0,"[[['War and conflict']], ['people'], ['early yesterday'], ['at']]",
883,kill,"Police said managing partner John A. Mulheren Jr . , whom they arrested Feb. 18 carrying a loaded rifle outside his home in Rumson , N.J . , intended to kill arbitrager Ivan F. Boesky , who has implicated Mr. Mulheren in Wall Street 's insider trading scandal ",30,0,"[[['Family and relationships', 'Life stages', 'Jobs', 'Business'], ['Houses and homes', 'Houses and homes'], ['Language', 'people']], [['people', 'Working life', 'Jobs'], ['Family and relationships', 'Opinion and argument', 'Life stages', 'Law and justice'], ['People in society', 'Biology']], ['none'], ['none']]",
884,kill,A court in London sentenced an American member of the outlawed Irish Republican Army to life imprisonment for killing a British police officer 13 years ago ,18,0,"[[['people', 'Animals'], ['Politics', 'Politics', 'Politics'], ['War and conflict']], [['Law and justice'], ['War and conflict', 'Law and justice', 'Law and justice', 'Jobs']], ['13 years ago'], ['for']]",
885,kill,The U.N. said the fatalities brought to 48 the number of Palestinians killed since the wave of anti - Israeli unrest began in the occupied areas Dec. 8 ,12,0,"[[['War and conflict']], [], ['since'], ['in']]",
886,kill,"And , Germans would be killed sooner by Russian tanks and artillery ",5,0,"[[['Language']], [], ['sooner'], ['by']]",
887,kill,He killed 47 in one month ,1,0,"[['people'], [], ['none'], ['none']]",
888,kill,"Fidel Ramos , armed forces chief of staff , blamed the Communists for the deaths of 50 % of the candidates killed in pre - election violence , though personal rivalries and the settling of old scores appeared in many instances to be stronger motives ",21,0,"[[['Politics', 'Politics']], [['Money', 'Health and Fitness'], ['Working life', 'Education']], ['none'], ['in']]",
889,kill,"They appear in the internecine killing between different mafia groups , and the killing of judges , journalists , police and government leaders opposed to the drug traffic ",5,0,"[[['people', 'Animals']], [['Preferences and decisions', 'Law and justice', 'Jobs', 'Opinion and argument'], ['Literature and writing', 'TV, radio and news', 'Jobs'], ['Law and justice']], ['internecine'], ['in']]",
890,kill,A $ 41 million settlement has been reached on all claims stemming from the 1987 collapse of the apartment complex L'Ambiance Plaza in which 28 people were killed ,27,0,"[['people'], [], ['none'], ['none']]",
891,kill,"Army and medical rescue teams reached stricken Chinese villages in a remote area near Burma , where an earthquake Sunday killed more than 900 people ",20,0,"[[['The environment']], ['people'], ['Sunday'], ['near']]",
892,kill,"In a Batman comic book hitting newsstands next week , DC Comics Inc. is killing off one of its oldest characters , the younger half of the Dynamic Duo ",14,0,"[[['Engineering'], ['Literature and writing', 'TV, radio and news', 'Life stages', 'Life stages'], ['none2&including']], [['Film and theatre', 'Literature and writing', 'Personal qualities', 'Language']], ['off'], ['of']]",
893,kill,"Rather , emphasis should be placed on sophisticated incapacitating agents that do not kill or maim but simply render people unconscious or unable to act ",13,0,"[[['none2&importance', 'none2&something']], ['people'], ['do not'], ['on']]",
894,kill,"There has yet to be a confirmed report of a large animal killed by the flames , although a few deaths are almost inevitable , park officials say ",12,0,"[[['Animals']], [], ['none'], ['none']]",
895,kill,"Mr. Weiss suggests that the new approach , once developed , could be used in combination with CD4 : The CD4 would handle the free - floating viruses , while the new drug would kill infected cells ",34,0,"[[['Social issues', 'Healthcare']], [['Biology', 'Body', 'Crime and punishment']], ['none'], ['none']]",
896,kill,Federal researchers are exploring a possible new biological weapon against cells infected with the virus that causes AIDS . Scientists at the National Institutes of Health are studying a chemical that seeks and kills AIDS - infected blood cells without harming healthy ones ,33,0,"[[['Physics and chemistry']], [['Body', 'Family and relationships', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings', 'Feelings', 'Feelings'], ['Biology', 'Body', 'Crime and punishment']], ['seeks'], ['and']]",
897,kill,"It kills the parasite residing in red blood cells and has few side effects , SmithKline said ",1,0,"[[['Animals', 'Success', 'Difficulty and failure']], [['Health problems', 'Biology'], ['Education', 'Maths and measurement'], ['Body', 'Family and relationships', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings', 'Feelings', 'Feelings']], ['few'], ['in']]",
898,kill,Thirty - seven U.S. crewmen were killed in that unexpected attack ,6,0,"[[['Discussion and agreement', 'Politics', 'Politics'], ['none2&member', 'Transport by water', 'Sports: water sports']], [], ['unexpected'], ['in']]",
899,kill,'' Fat and cowardly generals had a good chance of being kicked out ; company commanders who were n't any good have either been kicked out or killed in battle ,27,0,"[[['Opinion and argument'], ['War and conflict', 'War and conflict', 'Law and justice']], ['-'], ['either'], ['in']]",
900,kill,Foresters estimate that millions have been killed in Michigan and Wisconsin alone ,6,0,"[[['Maths and measurement']], [], ['none'], ['none']]",
901,kill,"'' The only thing that would make me feel better about -LRB- the NIH experiment -RRB- would be to put in a second marker gene as a fail - safe , to allow you to kill all the cells of that lineage at will if something went wrong , '' one researcher says ",35,0,"[['people'], [['Biology', 'Body', 'Crime and punishment'], ['TV, radio and news', 'Sports: ball and racket sports', 'Family and relationships', 'Life stages']], ['at will'], ['of']]",
902,kill,"Shortly , the USS Stark failed to defend itself from an Iraqi attack and 37 Americans were killed ",17,0,"[[['people', 'none2&America']], [['Crime and punishment', 'Difficulty and failure', 'Success', 'Success', 'Difficulty and failure', 'Success'], ['Language']], ['none (kill is not modified by an adverb)'], ['none (kill is not associated with a preposition)']]",
903,kill,"He notes that Iraq defused American anger last year by offering to pay damages after an Iraqi jet fighter mistakenly fired at the frigate USS Stark , killing 37 seamen ",27,0,"[[['Geography', 'Music', 'Geography']], [['War and conflict', 'Transport by water']], ['mistakenly'], ['at']]",
904,kill,Officials in West Germany prepared for today 's start of a trial of a Shiite Moslem for the 1985 hijacking of a TWA jet in which a U.S. sailor was killed ,30,0,"[[['Discussion and agreement', 'Politics', 'Politics'], ['War and conflict', 'Transport by water', 'Jobs', 'Transport by water', 'Sports: water sports']], ['-'], ['-'], ['in']]",
905,kill,"AN AIRBUS A-320 CRASHED at an air show in France , killing at least three ",11,0,"[[['Transport by air']], [['Cooking and eating']], ['at least'], ['in']]",
906,kill,"Blaming faulty lift - slab methods , OSHA has proposed $ 5 million in fines for contractors involved in the L'Ambiance Plaza apartment complex in Bridgeport , Conn . , which collapsed last year , killing 28 people ",35,0,"[[['Buildings', 'Health problems', 'Difficulty and failure', 'Change, cause and effect', 'Money', 'Health problems']], ['people'], ['last year'], ['in']]",
907,kill,"'' But we found that at the end of three weeks , they want to kill you . '",15,0,"[[['people', 'Animals']], ['people'], ['at the end'], ['of']]",
908,kill,"A 19-year - old 737 owned by the airline was grounded after the top of its fuselage was torn off during an April 29 flight , killing a flight attendant ",26,0,"[[['Clothes and Fashion', 'Opinion and argument', 'Doubt, guessing and certainty', 'Feelings', 'Appearance'], ['Transport by air'], ['Time']], [['Transport by air', 'Danger', 'Birds'], ['Jobs', 'Healthcare']], ['during'], ['after']]",
909,kill,The mishap killed a flight attendant ,2,0,"[[['Transport by car or lorry', 'Health problems', 'Music', 'TV, radio and news']], [['Transport by air', 'Danger', 'Birds'], ['Jobs', 'Healthcare']], ['noneill\ue103\ue219\ue044閳猴拷], ['nonenone']]",
910,kill,"With her giant henchman , the evil Gen. Kael -LRB- possibly named after the film critic of the New Yorker magazine , Pauline Kael -RRB- , she 's out to kill the baby who 's destined to end her rule ",30,0,"[['people'], [['Life stages']], ['out'], ['to']]",
911,kill,One person was killed -- an engineer on one of the trains ,3,0,"[[['Language', 'Crime and punishment']], ['-'], ['-'], ['-']]",
912,kill,The fire killed a building engineer trapped in an elevator and injured 40 custodial workers and firefighters ,2,0,"[[['War and conflict', 'Opinion and argument', 'Family and relationships', 'Success', 'Danger', 'Success']], [['Buildings', 'Buildings'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Buildings', 'Farming', 'Transport by air']], ['none'], ['none']]",
913,kill,"'' It does n't take a lot of sophistication to kill a lot of people in the middle of New York City , '' said one official ",10,0,"[[['Animals', 'Success', 'Difficulty and failure']], [['Maths and measurement', 'Phones, email and the internet', 'Money'], 'people'], [""n't""], ['in']]",
914,kill,"It was then that a 747 crash killed 520 people , the worst single - aircraft accident in aviation history ",7,0,"[[['Transport by car or lorry', 'Money', 'Computers']], ['people'], ['then'], ['in']]",
915,kill,Consolidated Rail Corp. said it agreed to pay $ 58 million to settle all claims outstanding on behalf of 16 people killed in a 1987 train collision ,21,0,"[['people'], [], ['none'], ['in']]",
916,kill,"'' If { Shorty } puts down his arms , the campesinos themselves will kill him . '",14,0,"[[], ['people'], ['none'], ['none']]",
917,knock,"And most of the jobs will go to candidates sought out by search firms , not those knocking on headhunter doors ",17,1,"[[], [['people', 'Working life', 'Jobs'], ['Houses and homes', 'Health problems', 'Business', 'Success', 'Success']], ['not'], ['on']]",
918,knock,"We union members were there backing John Kennedy with our money , door knocking and votes in 1960 ",13,1,"[[['Business', 'Working life', 'Life stages'], ['people', 'Animals']], [['Houses and homes', 'Health problems', 'Business', 'Success', 'Success']], ['knocking'], ['in']]",
919,knock,"I knocked at the bedroom door , and Father said the security company had just called to say there were certain '' irregularities '' that prevented them from keeping a watch over our store ",1,0,"[['people'], [['Houses and homes'], ['Houses and homes', 'Health problems', 'Business', 'Success', 'Success']], ['none'], ['at']]",
920,knock,"In northern Botswana , where the poor quality of their ivory protects elephants from poachers , the elephant population is out of control and has eaten and knocked down many square miles of scrubby forest ",27,0,"[[['people', 'Geography', 'Maths and measurement']], [['none2&very'], ['Plants and trees', 'Plants and trees', 'Difficulty and failure'], ['Geography']], ['down'], ['of']]",
921,knock,Another trader almost had his glasses knocked off in the jostling ,6,0,"[[['Body', 'Body', 'The environment']], [['Health problems', 'Feelings', 'Opinion and argument', 'Feelings', 'Success', 'Difficulty and failure', 'Feelings']], ['almost'], ['in']]",
922,knock,"-- Last September , 22-year - old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery - store lot backed up , knocking her over and dragging her in circles ",43,0,"[[['Business']], [['Family and relationships', 'Opinion and argument', 'Life stages'], ['Family and relationships', 'Opinion and argument', 'Life stages', 'Law and justice']], ['over'], ['in']]",
923,knock,"Cale Yarborough 's car spun out of control on the first turn , '' knocking out nine other vehicles ",14,0,"[[['Transport by car or lorry', 'Transport by bus and train']], [['Transport by car or lorry']], ['out of control'], ['on']]",
924,knock,"Where Chekhov has Lopakhin knocking over a small table , Mr. Dennehy goes crashing into a big , folding screen that 's standing in for a wall ",4,0,"[[], [['Houses and homes', 'Business', 'Cooking and eating', 'Cooking and eating']], ['over'], ['none']]",
925,knock,"Earl , a cat with the stuffing knocked out of it -LRB- ostensibly by a car -RRB- , comes with a death certificate ",7,0,"[[['Food']], [], ['out of'], ['by']]",
926,knock,"-- Last September , 22-year - old Kimberly Isaac of Baton Rouge , La . , was badly scraped over a large part of her body when a 1977 LTD she had just parked in a grocery - store lot backed up , knocking her over and dragging her in circles ",43,0,"[[['Business']], [['Language', 'Language']], ['over'], ['in']]",
927,knock,I confess I fear word will get out that '' the man in the green house is a soft touch '' -- and that I will soon have several '' Clints '' knocking on my door ,32,0,"[[], [['Houses and homes', 'Health problems', 'Business', 'Success', 'Success']], ['soon'], ['on']]",
928,knock,The curator who answered our loud knocking was so happy to have two Americans visit she opened up the entire museum for us ,6,0,"[['people'], [['Health problems', 'Feelings', 'Opinion and argument', 'Feelings', 'Success', 'Difficulty and failure', 'Feelings']], ['so'], ['for']]",
929,knock,"The hug knocked off Spinks 's hat , a broad - brimmed , white number ",2,0,"[[['Family and relationships']], [['Clothes and Fashion']], ['off'], ['of']]",
930,knock,Rhinos wearing tutus daintily knock workmen aside ,4,0,"[[['Animals', 'Body', 'Appearance']], [['Jobs']], ['daintily'], ['aside']]",
931,knock,"'' It knocked me off my chair , '' says Mr. Bodner , a partner in Howrey & Simon , a Washington firm ",2,0,"[[['Animals', 'Success', 'Difficulty and failure']], ['people'], ['off'], ['on']]",
932,knock,"Once , he said , the page turner at a professional concert knocked over the whole score , causing a crescendo where none was intended ",12,0,"[[['Literature and writing', 'Phones, email and the internet', 'History', 'Discussion and agreement'], ['none2&Joseph', 'none2&Mallord']], [['Games and toys', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Education', 'Success', 'Opinion and argument']], ['over'], ['at']]",
933,lend,Capital is no problem ; banks and insurance companies are eager to lend money to potential buyers ,12,1,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money'], ['Business'], ['Opinion and argument']], [['Money', 'Opinion and argument', 'Sports: other sports', 'Doubt, guessing and certainty', 'Success']], ['eagerly'], ['to']]",
934,lend,"But to win , he donated $ 18 , 000 of his personal savings and lent his campaign $ 107 , 000 more ",15,0,"[['people'], [['Business', 'Politics', 'War and conflict']], ['more'], ['of']]",
935,lend,"Nonetheless , international bankers are ready to lend ",7,0,"[[['Jobs', 'Business', 'Money']], [], ['none'], ['none']]",
936,lend,"Because $ 15 billion or more of long - term loans must be raised by whichever bidder wins the giant food company , they say , banks in lending syndicates for that deal may have trouble finding buyers in the secondary market for portions of their loans ",28,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Shopping', 'Houses and homes', 'Jobs', 'Preferences and decisions']], ['in'], ['for']]",
937,lend,"Its administration expenses come to only 0.5 % of its assets -- an enviably low figure -- and its rock - solid finances , coupled with the good repayment record on its lending , have earned it an AAA rating on the world 's capital markets where it raises nearly 90 % of the capital that it lends ",57,0,"[[['Animals', 'Success', 'Difficulty and failure']], [['Business', 'Money', 'Business', 'Buildings']], ['that'], ['of']]",
938,lend,"Since the international debt crisis erupted in 1982 , banks have been increasingly reluctant to lend to Latin American countries ",15,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Geography', 'Music']], ['increasingly'], ['to']]",
939,lend,"But few , if any , have guidelines against lending to offshore entities that are South African - controlled or that have a significant South African minority interest ",9,0,"[[['Language', 'Language']], [], ['against'], ['to']]",
940,lend,And only 20 % reported that their customers lent them engineers to supplement their own technical expertise ,8,0,"[[['Shopping', 'Business']], [['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering']], ['only'], ['to']]",
941,lend,"Changes in Florida Federal 's rate on its Liquidity Plus money market account are linked to a seven - day average for the federal funds rate , which is the rate on reserves that banks lend one another overnight ",35,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Discussion and agreement', 'Discussion and agreement', 'Opinion and argument', 'Doubt, guessing and certainty']], ['overnight'], ['to']]",
942,lend,"The reason is that , individually , banks have considered this sort of lending risky because the margins are too slim ",13,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['People in society', 'Business', 'none2&type'], ['Money']], ['individually'], ['because']]",
943,lend,"The rate on funds , or reserves that banks lend each other overnight , has been hovering between about 8 % and 8 1 4 % recently ",9,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['people', 'Success', 'Difficulty and failure']], ['overnight'], ['that']]",
944,lend,"Some bankers said at the time that Bolivia 's buy - back was a unique exercise for one of the poorest Latin American countries , where few banks would wish to lend again ",31,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Film and theatre', 'none2&something']], ['again'], ['to']]",
945,lend,"The thrift will be able to lend 10 % of its assets , or about $ 1.5 billion , to the merchant bank , officials said ",6,0,"[[['none2&habit', 'Money', 'Opinion and argument']], [['Money', 'Health and Fitness'], ['Money']], ['able'], ['to']]",
946,lend,"He says he lent $ 13 , 000 to Victor Cohen , a friend of Mr. Galvin 's and an Air Force assistant secretary whose phone was tapped by federal investigators ",3,0,"[['people'], [['Money', 'Money', 'Doubt, guessing and certainty']], ['none'], ['to']]",
947,lend,"The rate on Federal funds , or reserves banks lend one another overnight , could climb above 8 % by tomorrow from just under 7 3 4 % , he said ",9,0,"[[['Money', 'The environment', 'Hobbies', 'Opinion and argument', 'Sports: ball and racket sports'], ['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Discussion and agreement', 'Discussion and agreement', 'Opinion and argument', 'Doubt, guessing and certainty']], ['overnight'], ['on']]",
948,lend,The rest would go to more than 30 international banks that lent the National Bank money before it was seized and closed by Brunei in November 1986 ,11,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['none2&nation', 'none2&nation'], ['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money'], ['Money', 'Opinion and argument', 'Sports: other sports', 'Doubt, guessing and certainty', 'Success']], ['before'], ['to']]",
949,lend,"James D. Harper Jr . , a big Chicago investor and former real estate lending chief at Continental Illinois Corp . , said he lent hundreds of millions of dollars to Mr. Zell over the years , it was always repaid , and that Mr. Zell nearly always made out well ",24,0,"[[['Family and relationships', 'Opinion and argument', 'Life stages', 'Law and justice'], ['Life stages', 'Difficulty and failure'], ['Family and relationships', 'Opinion and argument', 'Life stages']], [['Geography', 'none2&Buckinghamshire'], ['Maths and measurement'], ['Money', 'Money', 'Doubt, guessing and certainty']], ['always'], ['to']]",
950,lend,"Mellon 's mortgage unit , which lent primarily in depressed Southwestern states , is responsible for a large amount of Mellon 's nonperforming domestic assets ",6,0,"[[['none2&US', 'Jobs', 'Business'], ['Money', 'Houses and homes'], ['Healthcare', 'Houses and homes', 'Computers', 'Maths and measurement']], [['Geography'], ['Politics', 'Politics', 'Politics']], ['primarily'], ['in']]",
951,lend,No bank would lend him money ,3,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Money', 'Opinion and argument', 'Sports: other sports', 'Doubt, guessing and certainty', 'Success']], ['none'], ['none']]",
952,lend,"Having expanded to handle the 1986 and 1987 mortgage crush , lenders flush with deposits have money to lend but not enough borrowers ",18,0,"[[['Money']], [['Money', 'Opinion and argument', 'Sports: other sports', 'Doubt, guessing and certainty', 'Success']], ['not enough'], ['to']]",
953,lend,"AMR Corp. 's American Airlines agreed to lend Braniff Inc . , Dallas , as much as $ 21 million , and also purchase certain Braniff assets for as much as $ 23 million , according to documents filed with the Securities and Exchange Commission ",7,0,"[[['people', 'none2&America'], ['Transport by air']], [['none2&including']], ['as much as'], ['to']]",
954,lend,ERG Resources Inc. said Australia 's Giant Resources Ltd. agreed to lend the company 43 million Canadian dollars -LRB- US $ 35.5 million -RRB- and provide security for a C $ 60 million gold loan planned by ERG ,11,0,"[[['Geography', 'Houses and homes', 'Geography', 'Music'], ['Success', 'Difficulty and failure'], ['The environment']], [['Opinion and argument']], ['none'], ['to']]",
955,lend,"The U.S. Export - Import Bank could assist the Polish transaction , but it 's legally forbidden to lend funds to Romania ",18,0,"[[['Money'], ['Money', 'Money']], [['Social issues', 'Money', 'Business']], ['legally'], ['to']]",
956,lend,'' We lend to the rich to improve their quality of life . ',2,0,"[['people'], [['Film and theatre', 'none2&something']], ['to improve'], ['to']]",
957,lend,"He adds , '' It seems to me it will be desirable , in the present environment , to see what can be done '' to reduce debt , rather than just lend new money ",32,0,"[[['Language', 'Crime and punishment', 'Law and justice']], [['Money', 'Opinion and argument', 'Sports: other sports', 'Doubt, guessing and certainty', 'Success']], ['just'], ['to']]",
958,lend,"About 165 , 000 pieces had been lent to government offices and embassies around the world , and many never came back , he said ",7,0,"[[['Music', 'TV, radio and news', 'Games and toys']], [], ['never'], ['to']]",
959,lend,But bankers that lend to farmers suddenly are worrying anew about their borrower 's financial health ,3,0,"[[['Jobs', 'Business', 'Money']], [['Jobs', 'Farming']], ['suddenly'], ['to']]",
960,lend,"Earlier in the month , the rate on reserves that banks lend each other overnight was averaging around 7 3 8 % ",11,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['people', 'Success', 'Difficulty and failure']], ['overnight'], ['that']]",
961,lend,"Mr. DeBartolo lent Campeau $ 480 million to help finance its Federated takeover , and much of Campeau 's U.S. real estate assets are pledged as security for the loan ",2,0,"[['people'], [], ['none'], ['to']]",
962,lend,"The rate on funds , or reserves that banks lend each other overnight , averaged about 7 1 2 % , up from 7.42 % Friday ",9,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Social issues', 'Money', 'Business']], ['each other'], ['on']]",
963,lend,"A recently proposed $ 350 million loan , which would have cleared up most of these overdue payments , had to be scaled back to $ 330 million and is in danger of foundering , partly because banks have been slow to respond to the call to lend ",47,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Phones, email and the internet', 'Phones, email and the internet', 'Working life', 'Birds', 'Discussion and agreement', 'Opinion and argument']], ['slowly'], ['to']]",
964,lend,Mr. Camdessus said it was clearly in banks ' own interest to lend more and '' strengthen the value of -LRB- their -RRB- existing loan claims . ',12,0,"[[['Animals', 'Success', 'Difficulty and failure']], [['Maths and measurement', 'Phones, email and the internet', 'Money']], ['clearly'], ['to']]",
965,lend,So the same Congress that runs a budget deficit so that foreigners have to lend us money wants to make it more difficult for foreigners to lend us money ,26,0,"[[['people', 'Geography', 'Music']], ['people'], ['more difficult'], ['to']]",
966,lend,"Since late January , the Fed has pushed the rate on federal funds , or reserves banks lend one another overnight , down a quarter of a percentage point to 6 1 2 % and then back up to about 6 3 4 % ",17,0,"[[['Money', 'The environment', 'Hobbies', 'Opinion and argument', 'Sports: ball and racket sports'], ['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [['Discussion and agreement', 'Discussion and agreement', 'Opinion and argument', 'Doubt, guessing and certainty']], ['overnight'], ['to']]",
967,lend,The Farm Credit System Assistance Board said the government will provide more than $ 20.5 million to pay off stockholders in six lending units now being liquidated ,22,0,"[[['Politics', 'Politics']], [['Maths and measurement', 'Phones, email and the internet', 'Money']], ['now'], ['to']]",
968,lend,The IDA also will lend $ 17.6 million to the Yemen Arab Republic for agricultural projects ,4,0,"[[], [['Money', 'Money', 'Doubt, guessing and certainty']], ['also'], ['to']]",
969,lend,"The Federal Home Loan Bank Board , as expected , adopted a resolution intended to reassure Wall Street firms that have lent about $ 12.6 billion to the thrift unit of troubled Financial Corp. of America ",21,0,"[[['Buildings', 'Houses and homes', 'Buildings', 'Biology', 'Difficulty and failure', 'Difficulty and failure', 'Business', 'Difficulty and failure'], ['Transport by car or lorry', 'Buildings', 'Opinion and argument'], ['Business']], [['Money', 'Money', 'Doubt, guessing and certainty']], ['about'], ['to']]",
970,lend,"Oh , for the day when we all drive Yugos to our stagnant jobs , secure in the knowledge that no one will lend us money ",23,0,"[[['Discussion and agreement', 'Discussion and agreement', 'Opinion and argument', 'Doubt, guessing and certainty']], ['people'], ['no'], ['to']]",
971,lend,Hiring British bankers is helping Japanese financial institutions develop lending business with medium - sized corporate borrowers ,9,0,"[[['Education']], [['Money'], ['Working life', 'Business', 'Shopping', 'Business']], ['medium-sized corporate borrowers'], ['with']]",
972,lend,"The constitutions of our states commonly forbid lending the credit of the state to private firms , although in recent years tax - abatement and industrial - development incentives have been common exceptions to the general rule ",7,0,"[[['Politics']], [['Shopping', 'Money', 'Money', 'Money', 'Money', 'Money', 'Success', 'TV, radio and news', 'Film and theatre', 'TV, radio and news', 'Film and theatre', 'Education', 'Success'], ['Politics', 'Politics', 'Politics'], ['Business']], ['commonly'], ['of']]",
973,lend,"Mexico wants to be able to borrow from international banks again , and retiring its bank debt at about 70 cents on the dollar may discourage many banks from lending it more money , bankers said ",29,0,"[[['Money', 'Geography', 'Transport by car or lorry', 'Weather', 'Money']], [], ['more'], ['from']]",
