168,explode,The boss exploded when he heard of the resignation of the secretary .,2,1,"[[['People in society', 'Working life', 'Jobs', 'Business', 'People in society', 'Jobs', 'Business']], [], ['none'], ['when he heard of resignation of secretary']]"
169,explode,The enemy exploded the bridge .,2,0,"[[['Preferences and decisions', 'War and conflict', 'Difficulty and failure']], [['Buildings', 'Geography', 'Transport by water', 'Games and toys', 'Body']], ['none'], ['none']]"
170,fasten,He fastened the lock onto the door .,1,0,"[['people'], [['Transport by car or lorry', 'Opinion and argument', 'Opinion and argument']], ['none'], ['onto door']]"
171,fasten,This dress fastens in the back .,2,0,"[[['Clothes and Fashion']], [], ['none'], ['in back']]"
172,fasten,They fastened various nicknames to each other .,1,1,"[[['people', 'Animals']], [['Family and relationships']], ['none'], ['to each other']]"
173,ferment,We ferment the grapes for a very long time to achieve high alcohol content .,1,0,"[['people'], [['Food']], ['for very long time'], ['none']]"
174,fill,fill the child with pride .,0,1,"[['people'], [['Life stages', 'Life stages']], ['none'], ['none']]"
175,fill,The pool slowly filled with water .,3,0,"[[['Holidays', 'Geography', 'Games and toys', 'Sports: other sports', 'Sports: ball and racket sports']], [], ['slowly'], ['with water']]"
176,fill,The liquid fills the container .,2,0,"[[['Cooking and eating', 'Physics and chemistry']], [['Transport by bus and train', 'Transport by water', 'Gardens']], ['none'], ['none']]"
177,flap,The bird flapped its wings .,2,0,"[[['Birds', 'Success']], [['Birds', 'Food', 'Transport by air', 'Transport by car or lorry', 'Politics', 'Sports: ball and racket sports', 'Film and theatre', 'Success']], ['none'], ['none']]"
178,flare,Every star seemed to flare with new intensity .,4,1,"[[['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success']], [], ['with new intensity'], ['none']]"
179,flash,The lights were flashing .,3,0,"[[['Physics and chemistry', 'Houses and homes', 'Crime and punishment', 'Transport by car or lorry']], [], ['none'], ['none']]"
180,flash,The latest intelligence is flashed to all command posts .,4,1,"[[['none2&ability', 'Difficulty and failure', 'Difficulty and failure']], [], ['none'], ['to all command posts']]"
181,flash,he flashed a $ 100 bill .,1,1,"[['people'], [['Shopping', 'Shopping', 'Cooking and eating', 'Law and justice', 'Politics', 'Film and theatre', 'Business', 'Birds']], ['none'], ['none']]"
182,flash,A shooting star flashed and was gone .,3,0,"[[['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success']], [], ['and was gone'], ['none']]"
183,float,He floated the logs down the river .,1,0,"[['people'], [['Transport by water', 'Transport by air']], ['down'], ['river']]"
184,float,The Republicans are floating the idea of a tax reform .,3,1,"[[['Politics', 'Politics', 'Politics']], [['Suggestions and advice', 'Opinion and argument', 'Success']], ['none'], ['none']]"
185,float,The dancer floated across the stage .,2,1,"[[['Hobbies', 'Jobs']], [], ['across'], ['none']]"
186,float,The government floated the ruble for a few months .,2,1,"[[['Politics', 'Politics']], [['Healthcare', 'Houses and homes', 'Money', 'Opinion and argument']], ['for few months'], ['none']]"
187,flood,The swollen river flooded the village .,3,0,"[[['Geography']], [['Geography']], ['none'], ['none']]"
188,flood,flood the market with tennis shoes .,0,1,"[[], [['Shopping', 'Money', 'Money', 'Preferences and decisions', 'Business']], ['none'], ['with tennis shoes']]"
189,flood,Our basement flooded during the heavy rains .,2,0,"[[['Houses and homes', 'Buildings']], [], ['during heavy rains'], ['none']]"
190,flow,The crowd flowed out of the stadium .,2,1,"[[['Maths and measurement', 'Phones, email and the internet', 'people']], [], ['out of stadium'], ['none']]"
191,flow,Water flowed into the cave .,1,0,"[[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages']], [['Geography']], ['none'], ['none']]"
192,flow,The champagne flowed at the wedding .,2,1,"[[['Drinks']], [], ['at wedding'], ['none']]"
193,flush,The garbage flushed down the river .,2,0,"[[['The environment']], [], ['down river'], ['none']]"
194,flush,the sky flushed with rosy splendor .,2,1,"[[['Weather', 'Success']], [], ['with rosy splendor'], ['none']]"
195,flush,flush the wound with antibiotics .,0,1,"[[], [['War and conflict', 'Health problems']], ['none'], ['with antibiotics']]"
196,form,form the young child 's character .,0,1,"[[], [['Life stages', 'Life stages'], ['Film and theatre', 'Literature and writing', 'Personal qualities', 'Language']], ['none'], ['none']]"
197,form,the water formed little beads .,2,0,"[[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages']], [['Clothes and Fashion']], ['none'], ['none']]"
198,fracture,This writer really fractures the language .,3,1,"[[['Literature and writing', 'Jobs']], [['Language', 'Language', 'Language', 'Computers', 'Opinion and argument']], ['really'], ['none']]"
199,fracture,These events could fracture the balance of power .,3,1,"[[['Sports: other sports']], [['Money', 'Money', 'Opinion and argument', 'Feelings'], ['Politics', 'The environment', 'Politics', 'Maths and measurement']], ['could'], ['none']]"
200,fracture,The pothole fractured a bolt on the axle .,2,0,"[[['Transport by car or lorry', 'Geography']], [['Engineering', 'Weather']], ['none'], ['on axle']]"
201,fuel,"fuel aircraft , ships , and cars .",0,0,"[[], [['Transport by air'], ['Transport by water', 'Transport by water'], ['Transport by car or lorry', 'Transport by bus and train']], ['none'], ['none']]"
202,fuel,The tanker fueled in Bahrain .,2,0,"[[['Transport by car or lorry', 'Transport by water', 'The environment']], [], ['in Bahrain'], ['none']]"
203,fuel,fuel the debate on creationism .,0,1,"[[], [['Politics', 'Opinion and argument']], ['none'], ['none']]"
204,gag,The press was gagged .,3,1,"[[['TV, radio and news']], [], ['none'], ['none']]"
205,gallop,The horse was galloping along .,3,0,"[[['Animals', 'Sports: other sports', 'Difficulty and failure']], [], ['along'], ['none']]"
206,glare,The girl glared at the man who tried to make a pass at her .,2,0,"[[['Life stages']], [['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], ['none'], ['none']]"
207,glare,The moon glared back at itself from the lake 's surface .,2,1,"[[['Space', 'Space', 'Feelings']], [], ['none'], [""from lake 's surface""]]"
208,glare,The sun glared down on us .,2,1,"[[['Space', 'Space', 'Feelings']], [], ['none'], [""from lake 's surface""]]"
209,glow,The fireflies were glowing and flying about in the garden .,3,0,"[[['Space', 'Weather', 'Physics and chemistry']], [], ['down'], ['on us']]"
210,glow,Her face glowed when she came out of the sauna .,2,1,"[[['Body', 'Doubt, guessing and certainty', 'Difficulty and failure', 'Appearance', 'Feelings', 'Difficulty and failure', 'Danger', 'Difficulty and failure', 'Opinion and argument', 'Appearance']], [], ['none'], ['none']]"
211,glow,The coals were glowing in the dark .,3,0,"[[['The environment']], [], ['none'], [' dark']]"
212,glow,Make the people 's hearts glow .,5,1,"[[], [], ['none'], ['none']]"
213,grab,The passenger grabbed for the oxygen mask .,2,0,"[[['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air']], [['Physics and chemistry'], ['Healthcare', 'Sports: water sports', 'Appearance']], ['none'], ['none']]"
214,grab,She grabbed the child 's hand and ran out of the room .,1,0,"[['people'], [['Life stages', 'Life stages'], ['Body', 'Farming', 'Transport by water', 'Games and toys', 'Games and toys', 'Change, cause and effect', 'Money', 'Jobs', 'Permission and obligation', 'Opinion and argument', 'Difficulty and failure', 'Difficulty and failure']], ['none'], ['out of room']]"
215,grab,This story will grab you .,3,1,"[[['Literature and writing', 'TV, radio and news']], ['people'], ['none'], ['none']]"
216,gravitate,The conversation gravitated towards politics .,2,1,"[[['Suggestions and advice', 'Opinion and argument', 'People in society', 'Business']], [], ['towards politics'], ['none']]"
217,gravitate,Boys gravitate towards girls at that age .,1,1,"[[['Life stages', 'Law and justice']], [['Life stages']], ['at age'], ['none']]"
218,gravitate,The stars gravitate towards each other .,2,0,"[[['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success']], [], ['none'], ['towards each other']]"
219,grind,grind the spices in a mortar .,0,0,"[[], [['Food', 'Social issues']], ['none'], ['in mortar']]"
220,grope,His mind groped to make the connection .,2,1,"[[['Opinion and argument', 'Feelings', 'Preferences and decisions', 'Opinion and argument', 'Opinion and argument', 'Doubt, guessing and certainty', 'Opinion and argument', 'Success', 'Opinion and argument']], [], ['none'], ['none']]"
221,grope,He made some sexual advances at the woman in his office and groped her repeatedly .,12,0,"[['people'], [['Life stages', 'People in society', 'Opinion and argument']], ['none'], ['none']]"
222,guard,There will be men guarding the horses .,4,0,"[[], [['Animals', 'Sports: other sports', 'Difficulty and failure']], ['none'], ['none']]"
223,guard,Please guard my possessions while I 'm away .,1,0,"[[['Difficulty and failure', 'Difficulty and failure', 'none2&something']], [['Crime and punishment']], [""while I 'm away""], ['none']]"
224,guard,This vaccine will guard you against infection .,3,1,"[[['Healthcare']], ['people'], ['none'], ['against infection']]"
225,gutter,The cooling lava continued to gutter toward lower ground .,5,0,"[[['Healthcare']], ['people'], ['none'], ['against infection']]"
226,gutter,Tears guttered down her face .,1,1,"[[['The environment']], [], ['none'], ['toward lower ground']]"
227,gutter,The heavy rain guttered the soil .,3,0,"[[['Weather']], [['Farming', 'Gardens']], ['none'], ['none']]"
228,gutter,The roofer began to gutter the buildings .,4,0,"[[['people', 'Working life', 'Jobs']], [['Buildings', 'Buildings']], ['none'], ['none']]"
229,harmonize,The colors do n't harmonize .,4,1,"[[['Colours and Shapes', 'People in society', 'Transport by water', 'People in society']], [], ['none'], ['none']]"
230,harmonize,harmonize one 's goals with one 's abilities .,0,1,"[[['Sports: ball and racket sports', 'Success']], [['Scientific research', 'Opinion and argument', 'none2&something']], ['none'], ['none']]"
231,heap,He heaped him with work .,1,1,"[['people'], ['people'], ['none'], ['none']]"
232,heap,heap firewood around the fireplace .,0,0,"[[], [['Physics and chemistry', 'Geography', 'Music', 'TV, radio and news']], ['around fireplace'], ['none']]"
233,heap,heap the platter with potatoes .,0,0,"[[], [['Cooking and eating', 'Space', 'Cooking and eating']], ['with potatoes'], ['none']]"
234,hunt,Goering often hunted wild boars in Poland .,2,0,"[[], [['Animals', 'Animals']], ['often'], ['in Poland']]"
235,hunt,They hunted the unwanted immigrants out of the neighborhood .,1,1,"[[['people', 'Animals']], [['Social issues']], ['out'], ['of neighborhood']]"
236,hunt,The oscillator hunts about the correct frequency .,2,1,"[[['Engineering']], [], ['about correct frequency'], ['none']]"
237,hurt,This exercise will hurt your back .,3,0,"[[['Sports: other sports', 'Health and Fitness', 'Sports: other sports', 'Education', 'Success']], [], ['none'], ['none']]"
238,hurt,Our business was hurt by the new competition .,3,1,"[[['Working life', 'Business', 'Shopping', 'Business']], [], ['none'], ['by new competition']]"
239,ignite,Great heat can ignite almost any dry matter .,3,0,"[[['Family and relationships', 'Success', 'Opinion and argument', 'Success'], ['Physics and chemistry', 'Weather', 'Sports: other sports']], [['Physics and chemistry', 'Opinion and argument', 'Opinion and argument', 'Doubt, guessing and certainty']], ['none'], ['none']]"
240,ignite,Marsh gases ignited suddenly .,2,0,"[[['Geography'], ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success']], [], ['suddenly'], ['none']]"
241,ignite,The ostentatious way of living of the rich ignites the hatred of the poor .,8,1,"[[['Difficulty and failure', 'Difficulty and failure', 'Opinion and argument', 'Success', 'Success', 'Discussion and agreement', 'Transport by car or lorry', 'Opinion and argument', 'Success', 'Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Success', 'Opinion and argument', 'Opinion and argument'], ['Health and Fitness', 'Feelings']], [['Feelings']], ['none'], ['none']]"
242,immigrate,only few plants can immigrate to the island .,4,1,"[[['Plants and trees', 'Business']], [], ['none'], ['to island']]"
243,immigrate,Many people immigrated at the beginning of the 20th century .,2,0,"[['people'], [], ['none'], ['at beginning of 20th century']]"
244,incline,She inclined her head to the student .,1,0,"[['people'], [], ['to student'], ['none']]"
245,incline,Their language inclines us to believe them .,2,1,"[['people'], [], ['to student'], ['none']]"
246,infect,Your children have infected you with this head cold .,3,0,"[['people'], [], ['to student'], ['none']]"
247,infect,society was infected by racism .,2,1,"[[['Language', 'Language', 'Language', 'Computers', 'Opinion and argument']], ['people'], ['to believe'], ['none']]"
248,infect,His laughter infects everyone who is in the same room .,2,1,"[[['Film and theatre', 'Film and theatre']], [['people', 'people']], ['none'], ['who is in same room']]"
249,inflate,The charges were inflated .,3,1,"[[['Money', 'Law and justice', 'Physics and chemistry', 'Law and justice']], [], ['none'], ['none']]"
250,inflate,The war inflated the economy .,2,1,"[[['War and conflict', 'Opinion and argument']], [['Money', 'Politics', 'Money']], ['none'], ['none']]"
251,inflate,inflate the currency .,0,1,"[[], [['Money', 'Shopping', 'Holidays']], ['none'], ['none']]"
252,inherit,I inherited a castle from my French grandparents .,1,0,"[['people'], [['History', 'Buildings', 'Games and toys']], ['none'], ['from my French grandparents']]"
253,inherit,The new chairman inherited many problems from the previous chair .,3,1,"[[['Business', 'Business']], [['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument']], ['none'], ['from previous chair']]"
254,inherit,I inherited my good eyesight from my mother .,1,0,"[['people'], [['none2&ability']], ['none'], ['from my mother']]"
255,inject,We injected the glucose into the patient 's vein .,1,0,"[['people'], [['none2&ability']], ['none'], ['from my mother']]"
256,inject,He injected new life into the performance .,1,1,"[['people'], [['Physics and chemistry']], ['none'], [""into patient's vein""]]"
257,inject,inject hydrogen into the balloon .,0,0,"[[], [['Physics and chemistry']], ['none'], ['into balloon']]"
258,interrupt,We interrupt the program for the following messages .,1,0,"[['people'], [['Computers']], ['none'], ['for following messages']]"
259,interrupt,She interrupted her pregnancy .,1,1,"[['people'], [['Computers']], ['none'], ['for following messages']]"
260,invade,"Hitler invaded Poland on September 1 , 1939 .",1,0,"[['people'], [['Life stages']], ['none'], ['none']]"
261,invade,This new colleague invades my territory .,3,1,"[[['Working life']], [], ['none'], ['my territory']]"
262,invade,The cancer had invaded her lungs .,3,1,"[[['Health problems', 'Danger']], [['Body']], ['none'], ['none']]"
263,jam,The driver jammed the brake pedal to the floor .,2,0,"[[['Transport by car or lorry', 'Jobs', 'Sports: ball and racket sports', 'Computers']], [['Transport by car or lorry'], ['Transport by car or lorry', 'Music']], ['to floor'], ['none']]"
264,jam,the mechanism jammed .,2,0,"[[['Engineering']], [], ['none'], ['none']]"
265,juggle,juggle an account so as to hide a deficit .,0,1,"[[['Education', 'Film and theatre', 'Language']], [['Money', 'Phones, email and the internet', 'Money', 'Shopping', 'Change, cause and effect', 'Preferences and decisions']], ['so'], ['as to']]"
266,juggle,She had to juggle her job and her children .,3,1,"[[['Education', 'Film and theatre', 'Language']], [['Money', 'Phones, email and the internet', 'Money', 'Shopping', 'Change, cause and effect', 'Preferences and decisions']], ['so as to hide deficit'], ['none']]"
267,juggle,the player juggled the ball .,2,0,"[['people'], [['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure'], ['Life stages', 'Life stages']], ['none'], ['none']]"
268,key,key one 's actions to the voters ' prevailing attitude .,0,1,"[[['Discussion and agreement', 'Discussion and agreement', 'Opinion and argument', 'Doubt, guessing and certainty']], [['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']], ['none'], [""to voters' prevailing attitude""]]"
269,kick,The boy kicked the dog .,2,0,"[[['Life stages', 'Law and justice']], [['Animals', 'Animals', 'Difficulty and failure', 'Success', 'Success']], ['none'], ['none']]"
270,kick,The gun kicked back into my shoulder .,2,0,"[[['War and conflict', 'Sports: other sports', 'Success']], [['Body', 'Clothes and Fashion', 'Food', 'Geography', 'Transport by car or lorry', 'Opinion and argument']], ['none'], ['none']]"
271,kite,He kited many checks .,1,1,"[['people'], [['none2&something']], ['none'], ['none']]"
272,kite,The businessman kited millions of dollars .,2,1,"[[['Jobs', 'Business', 'Business']], [['Maths and measurement'], ['Money', 'Money', 'Doubt, guessing and certainty']], ['none'], ['none']]"
273,kite,The pilot kited for a long time over the mountains .,2,0,"[[['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news']], [], ['for long time'], ['over mountains']]"
274,land,The bird landed on the highest branch .,2,0,"[[['Birds', 'Success']], [], ['on highest branch'], ['none']]"
275,land,the pilot managed to land the airplane safely .,4,0,"[[['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news']], [['Transport by air']], ['safely'], ['none']]"
276,land,this may land you in jail .,2,1,"[[], ['people'], ['none'], ['in jail']]"
277,land,The drug smugglers landed the heroin on the beach of the island .,3,0,"[[['Social issues', 'Healthcare'], ['Crime and punishment']], [['Social issues']], ['on'], ['beach of island']]"
278,land,He landed several blows on his opponent 's head .,1,1,"[['people'], [['Weather', 'Engineering', 'Money', 'Feelings', 'Opinion and argument', 'Success', 'Feelings']], ['on'], [""his opponent's head""]]"
279,land,The ship landed in Pearl Harbor .,2,0,"[[['Transport by water', 'Transport by water']], [], ['none'], ['in Pearl Harbor']]"
280,lay,lay the books on the table .,0,0,"[[], [['Literature and writing', 'Education', 'Shopping', 'Education', 'Business', 'Opinion and argument', 'History', 'Opinion and argument']], ['on table'], ['none']]"
281,lay,lay the foundation for a new health care plan .,0,1,"[[], [['Social issues', 'Buildings', 'Appearance']], ['none'], ['for new health care plan']]"
282,lay,lay a responsibility on someone .,0,1,"[[], [['Personal qualities', 'Jobs', 'Life stages', 'Healthcare']], ['none'], ['on someone']]"
283,leak,The news were leaked to the paper .,3,1,"[[['TV, radio and news', 'TV, radio and news']], [], ['none'], ['to paper']]"
284,leak,Water leaked out of the can into the backpack .,1,0,"[[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages']], [], ['out of can into backpack'], ['none']]"
285,leak,The container leaked gasoline .,2,0,"[[['Transport by bus and train', 'Transport by water', 'Gardens']], [['Cooking and eating', 'Physics and chemistry', 'Physics and chemistry']], ['none'], ['none']]"
286,lean,He leaned his rifle against the wall .,1,0,"[['people'], [['War and conflict']], ['against wall'], ['none']]"
287,lend,I will lend you my car .,2,0,"[['people'], [['Transport by car or lorry', 'Transport by bus and train']], ['none'], ['none']]"
288,lend,This story would lend itself well to serialization on television .,3,1,"[[['Literature and writing', 'TV, radio and news']], [], ['well'], ['to serialization on television']]"
289,level,level criticism or charges at somebody .,0,1,"[[['Opinion and argument'], ['Money', 'Law and justice', 'Physics and chemistry', 'Law and justice']], [['people', 'Family and relationships', 'Opinion and argument']], ['none'], ['none']]"
290,level,The building was levelled .,3,0,"[[['Buildings', 'Buildings']], [], ['none'], ['none']]"
291,level,The ground levelled off .,2,0,"[[['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument']], [['Working life']], ['none'], ['none']]"
292,lie,The fate of Bosnia lies in the hands of the West .,4,1,"[[['Religion and festivals'], ['Geography', 'Music', 'Geography']], [['Body', 'Farming', 'Transport by water', 'Games and toys', 'Games and toys', 'Change, cause and effect', 'Money', 'Jobs', 'Permission and obligation', 'Opinion and argument', 'Difficulty and failure', 'Difficulty and failure'], ['Geography', 'Geography', 'Geography', 'Geography']], ['none'], ['in hands of West']]"
293,lighten,the conversation lightened me up a bit .,2,1,"[[['Suggestions and advice', 'Opinion and argument', 'People in society', 'Business']], ['people'], ['up'], ['none']]"
294,lighten,she lightened the load on the tired donkey .,1,0,"[['people'], [['none2&something', 'Money'], ['Animals']], ['none'], ['none']]"
295,lighten,The room lightened up .,2,0,"[[['Houses and homes', 'Holidays']], [], ['none'], ['none']]"
296,line,trees line the riverbank .,1,1,"[[['Plants and trees', 'Difficulty and failure']], [['Geography']], ['none'], ['none']]"
297,line,sorrow had lined his face .,2,1,"[[['Feelings']], [['Body', 'Doubt, guessing and certainty', 'Difficulty and failure', 'Appearance', 'Feelings', 'Difficulty and failure', 'Danger', 'Difficulty and failure', 'Opinion and argument', 'Appearance']], ['none'], ['none']]"
298,line,lined books are more enduring .,0,0,"[[['Literature and writing', 'Education', 'Shopping', 'Education', 'Business', 'Opinion and argument', 'History', 'Opinion and argument']], [], ['none'], ['none']]"
299,load,load the truck with hay .,0,0,"[[], [['Transport by car or lorry', 'Transport by bus and train']], ['none'], ['with hay']]"
300,load,He loaded his gun carefully .,1,0,"[['people'], [['War and conflict', 'Sports: other sports', 'Success']], ['carefully'], ['none']]"
301,load,load the bags onto the trucks .,0,0,"[[], [['Shopping', 'Clothes and Fashion', 'Feelings', 'Doubt, guessing and certainty']], ['none'], ['onto trucks']]"
302,lock,Lock the bike to the fence !,0,0,"[[], [['Sports: other sports', 'Transport by car or lorry']], ['none'], ['to fence']]"
303,lock,The therapist noticed that the patient 's knees tended to lock in this exercise .,10,0,"[[['Healthcare'], ['Body', 'Clothes and Fashion']], [], ['tended to'], ['none']]"
304,lock,He locked his hands around her neck .,1,1,"[['people'], [['Body', 'Farming', 'Transport by water', 'Games and toys', 'Games and toys', 'Change, cause and effect', 'Money', 'Jobs', 'Permission and obligation', 'Opinion and argument', 'Difficulty and failure', 'Difficulty and failure']], ['none'], ['around her neck']]"
305,lock,He was locked in a laughing fit .,2,1,"[[], ['people'], ['none'], ['in laughing fit']]"
306,lock,She locked her jewels in the safe .,1,0,"[['people'], [['Clothes and Fashion']], ['none'], ['in safe']]"
307,loop,The bicycle looped around the tree .,2,1,"[[['Transport by car or lorry', 'Sports: other sports']], [], ['around tree'], ['none']]"
308,loop,The stunt pilot looped his plane .,3,0,"[[['Film and theatre'], ['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news']], [['Transport by air', 'Maths and measurement']], ['none'], ['none']]"
309,map,map the surface of Venus .,0,0,"[[], [['Colours and Shapes', 'Transport by car or lorry'], ['Space']], ['none'], ['none']]"
310,map,We have n't even begun to map the many galaxies that we know exist .,6,0,"[['people'], [['Space']], ['none'], ['none']]"
311,map,sorrow was mapped on the mother 's face .,2,1,"[[['Feelings']], [['Family and relationships', 'Life stages'], ['Body', 'Doubt, guessing and certainty', 'Difficulty and failure', 'Appearance', 'Feelings', 'Difficulty and failure', 'Danger', 'Difficulty and failure', 'Opinion and argument', 'Appearance']], ['none'], ['none']]"
312,march,The Japanese marched their prisoners through Manchuria .,2,0,"[[['people', 'none2&Japan']], [['Crime and punishment']], ['through'], ['Manchuria']]"
313,match,The company matched the employees ' contributions .,2,1,"[[['Opinion and argument']], [['Working life'], ['Change, cause and effect']], ['none'], ['none']]"
314,match,This job does n't match my dreams .,4,1,"[[['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure']], [['Success']], ['none'], ['none']]"
315,match,Let them match their best athletes against ours .,2,1,"[[['people', 'Animals']], [['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], 'people'], ['none'], ['none']]"
316,match,The two pieces match .,3,0,"[[['Music', 'TV, radio and news', 'Games and toys']], [], ['none'], ['none']]"
317,mellow,Age and experience mellowed him over the years .,3,1,"[[['Time', 'Time', 'History'], ['Working life', 'Difficulty and failure']], ['people'], ['over years'], ['none']]"
318,mellow,These apples need to mellow a bit more .,4,0,"[[['Food']], [], ['bit more'], ['none']]"
319,melt,The wax melted in the sun .,2,0,"[[['Physics and chemistry', 'none2&beeswax']], [], ['in sun'], ['none']]"
320,melt,The sun melted the ice .,2,0,"[[['Space', 'Weather', 'Physics and chemistry']], [['Weather', 'Drinks', 'Drinks']], ['none'], ['none']]"
321,melt,Hundreds of actors were melting into the scene .,4,1,"[[['Geography', 'none2&Buckinghamshire'], ['Film and theatre', 'Jobs']], [], ['into scene'], ['none']]"
322,melt,her resistance melted under his charm .,2,1,"[[['Preferences and decisions', 'Health and Fitness', 'Physics and chemistry', 'Physics and chemistry', 'War and conflict']], [], ['under his charm'], ['none']]"
323,mold,The furniture molded in the old house .,2,0,"[[['Houses and homes', 'Shopping']], [], ['none'], ['in old house']]"
324,mold,She molded the rice balls carefully .,1,0,"[['people'], [['Food', 'Farming'], ['Personal qualities', 'Opinion and argument']], ['carefully'], ['none']]"
325,mold,The dress molds her beautiful figure .,2,1,"[[['Clothes and Fashion']], [['Maths and measurement', 'Maths and measurement', 'Maths and measurement', 'Appearance', 'Art']], ['none'], ['none']]"
326,mount,They mounted the aerator on a floating .,1,0,"[[['people', 'Animals']], [], ['none'], ['on floating']]"
327,mount,mount slides for macroscopic analysis .,0,0,"[[], [['Colours and Shapes', 'Transport by car or lorry', 'none2&something']], ['none'], ['for macroscopic analysis']]"
328,mount,mount a campaign against pornography .,0,1,"[[], [['Business', 'Politics', 'War and conflict']], ['none'], ['against pornography']]"
329,mount,mount a theater production .,0,1,"[[], [['Film and theatre', 'Buildings'], ['Business', 'Film and theatre']], ['none'], ['none']]"
330,nag,She nags her husband all day long .,1,0,"[['people'], [['Family and relationships']], ['all day long'], ['none']]"
331,nag,nagging concerns and doubts .,0,1,"[[], [['none2&somebody/something'], ['Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Suggestions and advice', 'Doubt, guessing and certainty', 'Doubt, guessing and certainty', 'Opinion and argument']], ['none'], ['none']]"
332,negociate,negociate securities .,0,0,"[[], [['Law and justice', 'Transport by air', 'Feelings', 'Money']], ['none'], ['none']]"
333,negociate,The hiker negociated the high mountain pass .,2,1,"[[['people', 'Health and Fitness', 'Animals']], [['Geography', 'Success'], ['Education', 'Education', 'Sports: ball and racket sports', 'Politics', 'Permission and obligation']], ['none'], ['none']]"
334,negociate,The parties negociated all night .,2,0,"[[['Family and relationships', 'Politics', 'Discussion and agreement', 'Opinion and argument', 'Law and justice', 'Discussion and agreement']], [], ['all night'], ['none']]"
335,neutralize,The treaty neutralized the small republic .,2,1,"[[['Discussion and agreement', 'War and conflict', 'Politics']], [['Politics']], ['none'], ['none']]"
336,neutralize,Her optimism neutralizes his gloom .,2,1,"[[['Success', 'Personal qualities']], [['Feelings']], ['none'], ['none']]"
337,neutralize,She neutralized the solution .,1,0,"[['people'], [['Maths and measurement', 'Physics and chemistry']], ['none'], ['none']]"
338,nod,He nodded his approval .,1,0,"[['people'], [], ['none'], ['none']]"
339,nod,The teacher nodded when the student gave the right answer .,2,0,"[[['Education', 'Jobs']], [], ['none'], ['none']]"
340,nod,The old man was nodding in his chair .,4,0,"[[['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success']], [], ['in his chair'], ['none']]"
341,nod,the flowers were nodding in the breeze .,3,1,"[[['Plants and trees']], [], ['in breeze'], ['none']]"
342,paint,We painted the rooms yellow .,1,0,"[['people'], [['Houses and homes', 'Holidays']], ['yellow'], ['none']]"
343,paint,He painted his mistress many times .,1,0,"[['people'], [['Family and relationships', 'Education']], ['none'], ['none']]"
344,palpitate,Her violent feelings palpitated the young woman 's heart .,3,0,"[[['Feelings', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument']], [['Life stages', 'People in society', 'Opinion and argument'], ['Body', 'Feelings', 'Games and toys', 'Feelings', 'Personal qualities', 'Success', 'Feelings', 'Feelings', 'Feelings', 'Feelings', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings']], ['none'], ['none']]"
345,paste,paste the sign on the wall .,0,0,"[[], [['Maths and measurement']], ['on wall'], ['none']]"
346,paste,He pasted his opponent .,1,1,"[['people'], [['Opinion and argument', 'Games and toys']], ['none'], ['none']]"
347,peep,The new moon peeped through the tree tops .,3,1,"[[['Space', 'Space', 'Feelings']], [], ['through tree tops'], ['none']]"
348,pierce,The cold pierced her bones .,2,1,"[[['Weather', 'Geography', 'Doubt, guessing and certainty', 'Opinion and argument', 'Feelings', 'Feelings', 'Feelings']], [['Body', 'Opinion and argument', 'Doubt, guessing and certainty']], ['none'], ['none']]"
