187,flood,The swollen river flooded the village .,3,0,"[[['Geography']], [['Geography']], ['none'], ['none']]"
188,flood,flood the market with tennis shoes .,0,1,"[['none'], [['Money', 'Business', 'Preferences and decisions', 'Shopping']], ['none'], ['with tennis shoes']]"
189,flood,Our basement flooded during the heavy rains .,2,0,"[[['Houses and homes', 'Buildings']], ['none'], ['during heavy rains'], ['none']]"
190,flow,The crowd flowed out of the stadium .,2,1,"[['crowd'], ['none'], ['out of stadium'], ['none']]"
191,flow,Water flowed into the cave .,1,0,"[[['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], [['Geography']], ['none'], ['none']]"
192,flow,The champagne flowed at the wedding .,2,1,"[[['Drinks']], ['none'], ['at wedding'], ['none']]"
193,flush,The garbage flushed down the river .,2,0,"[[['The environment']], ['none'], ['down river'], ['none']]"
194,flush,the sky flushed with rosy splendor .,2,1,"[[['Success', 'Weather']], ['none'], ['with rosy splendor'], ['none']]"
195,flush,flush the wound with antibiotics .,0,1,"[['none'], [['War and conflict', 'Health problems']], ['none'], ['with antibiotics']]"
196,form,form the young child 's character .,0,1,"[['none'], [['Life stages'], ['Literature and writing', 'Language', 'Personal qualities', 'Film and theatre']], ['none'], ['none']]"
197,form,the water formed little beads .,2,0,"[[['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], [['Clothes and Fashion']], ['none'], ['none']]"
198,fracture,This writer really fractures the language .,3,1,"[[['Literature and writing', 'Jobs']], [['Opinion and argument', 'Computers', 'Language']], ['really'], ['none']]"
199,fracture,These events could fracture the balance of power .,3,1,"[[['Sports: other sports']], [['Money', 'Feelings', 'Opinion and argument'], ['Maths and measurement', 'The environment', 'Politics']], ['could'], ['none']]"
200,fracture,The pothole fractured a bolt on the axle .,2,0,"[[['Geography', 'Transport by car or lorry']], [['Engineering', 'Weather']], ['none'], ['on axle']]"
201,fuel,"fuel aircraft , ships , and cars .",0,0,"[['none'], [['Transport by air'], ['Transport by water'], ['Transport by car or lorry', 'Transport by bus and train']], ['none'], ['none']]"
202,fuel,The tanker fueled in Bahrain .,2,0,"[[['Transport by water', 'The environment', 'Transport by car or lorry']], ['none'], ['in Bahrain'], ['none']]"
203,fuel,fuel the debate on creationism .,0,1,"[['none'], [['Politics', 'Opinion and argument']], ['none'], ['none']]"
204,gag,The press was gagged .,3,1,"[[['TV, radio and news']], ['none'], ['none'], ['none']]"
205,gallop,The horse was galloping along .,3,0,"[[['Sports: other sports', 'Difficulty and failure', 'Animals']], ['none'], ['along'], ['none']]"
206,glare,The girl glared at the man who tried to make a pass at her .,2,0,"[[['Life stages']], [['Personal qualities', 'Life stages', 'Opinion and argument', 'Discussion and agreement', 'Success', 'People in society', 'Danger']], ['none'], ['none']]"
207,glare,The moon glared back at itself from the lake 's surface .,2,1,"[[['Feelings', 'Space']], ['none'], ['none'], [""from lake 's surface""]]"
208,glare,The sun glared down on us .,2,1,"[[['Feelings', 'Space']], ['none'], ['none'], [""from lake 's surface""]]"
209,glow,The fireflies were glowing and flying about in the garden .,3,0,"[[['Physics and chemistry', 'Space', 'Weather']], ['none'], ['down'], ['on us']]"
210,glow,Her face glowed when she came out of the sauna .,2,1,"[[['Appearance', 'Feelings', 'Opinion and argument', 'Difficulty and failure', 'Doubt, guessing and certainty', 'Body', 'Danger']], ['none'], ['none'], ['none']]"
211,glow,The coals were glowing in the dark .,3,0,"[[['The environment']], ['none'], ['none'], ['in dark']]"
212,glow,Make the people 's hearts glow .,5,1,"[['none'], ['none'], ['none'], ['none']]"
213,grab,The passenger grabbed for the oxygen mask .,2,0,"[[['Transport by water', 'Transport by air', 'Transport by car or lorry', 'Transport by bus and train']], [['Physics and chemistry'], ['Appearance', 'Sports: water sports', 'Healthcare']], ['none'], ['none']]"
214,grab,She grabbed the child 's hand and ran out of the room .,1,0,"[['people'], [['Life stages'], ['Games and toys', 'Money', 'Jobs', 'Opinion and argument', 'Change, cause and effect', 'Transport by water', 'Difficulty and failure', 'Farming', 'Body', 'Permission and obligation']], ['none'], ['out of room']]"
215,grab,This story will grab you .,3,1,"[[['Literature and writing', 'TV, radio and news']], ['you'], ['none'], ['none']]"
216,gravitate,The conversation gravitated towards politics .,2,1,"[['conversation'], ['none'], ['towards politics'], ['none']]"
217,gravitate,Boys gravitate towards girls at that age .,1,1,"[[['Law and justice', 'Life stages']], [['Life stages']], ['at age'], ['none']]"
218,gravitate,The stars gravitate towards each other .,2,0,"[[['TV, radio and news', 'Holidays', 'Colours and Shapes', 'Success', 'Space', 'Film and theatre']], ['none'], ['none'], ['towards each other']]"
219,grind,grind the spices in a mortar .,0,0,"[['none'], [['Social issues', 'Food']], ['none'], ['in mortar']]"
220,grope,His mind groped to make the connection .,2,1,"[[['Feelings', 'Opinion and argument', 'Preferences and decisions', 'Success', 'Doubt, guessing and certainty']], ['none'], ['none'], ['none']]"
221,grope,He made some sexual advances at the woman in his office and groped her repeatedly .,12,0,"[['people'], [['Opinion and argument', 'People in society', 'Life stages']], ['none'], ['none']]"
222,guard,There will be men guarding the horses .,4,0,"[['men'], [['Sports: other sports', 'Difficulty and failure', 'Animals']], ['none'], ['none']]"
223,guard,Please guard my possessions while I 'm away .,1,0,"[['Please'], [['Crime and punishment']], [""while I 'm away""], ['none']]"
224,guard,This vaccine will guard you against infection .,3,1,"[[['Healthcare']], ['you'], ['none'], ['against infection']]"
225,gutter,The cooling lava continued to gutter toward lower ground .,5,0,"[[['Healthcare']], ['you'], ['none'], ['against infection']]"
226,gutter,Tears guttered down her face .,1,1,"[[['The environment']], ['none'], ['none'], ['toward lower ground']]"
227,gutter,The heavy rain guttered the soil .,3,0,"[[['Weather']], [['Gardens', 'Farming']], ['none'], ['none']]"
228,gutter,The roofer began to gutter the buildings .,4,0,"[['roofer'], [['Buildings']], ['none'], ['none']]"
229,harmonize,The colors do n't harmonize .,4,1,"[[['Colours and Shapes', 'People in society', 'Transport by water']], ['none'], ['none'], ['none']]"
230,harmonize,harmonize one 's goals with one 's abilities .,0,1,"[[['Success', 'Sports: ball and racket sports']], ['abilities'], ['none'], ['none']]"
231,heap,He heaped him with work .,1,1,"[['people'], ['people'], ['none'], ['none']]"
232,heap,heap firewood around the fireplace .,0,0,"[['none'], ['firewood'], ['around fireplace'], ['none']]"
233,heap,heap the platter with potatoes .,0,0,"[['none'], ['platter'], ['with potatoes'], ['none']]"
234,hunt,Goering often hunted wild boars in Poland .,2,0,"[['Goering'], [['Animals']], ['often'], ['in Poland']]"
235,hunt,They hunted the unwanted immigrants out of the neighborhood .,1,1,"[['They'], [['Social issues']], ['out'], ['of neighborhood']]"
236,hunt,The oscillator hunts about the correct frequency .,2,1,"[[['Engineering']], ['none'], ['about correct frequency'], ['none']]"
237,hurt,This exercise will hurt your back .,3,0,"[[['Health and Fitness', 'Sports: other sports', 'Success', 'Education']], ['none'], ['none'], ['none']]"
238,hurt,Our business was hurt by the new competition .,3,1,"[[['Working life', 'Business', 'Shopping']], ['none'], ['none'], ['by new competition']]"
239,ignite,Great heat can ignite almost any dry matter .,3,0,"[[['Opinion and argument', 'Family and relationships', 'Success'], ['Physics and chemistry', 'Sports: other sports', 'Weather']], [['Physics and chemistry', 'Opinion and argument', 'Doubt, guessing and certainty']], ['none'], ['none']]"
240,ignite,Marsh gases ignited suddenly .,2,0,"[[['Geography'], ['The environment', 'Physics and chemistry', 'Transport by car or lorry', 'Success']], ['none'], ['suddenly'], ['none']]"
241,ignite,The ostentatious way of living of the rich ignites the hatred of the poor .,8,1,"[[['Success', 'Discussion and agreement', 'Opinion and argument', 'Difficulty and failure', 'Transport by car or lorry', 'Doubt, guessing and certainty'], 'living'], [['Feelings']], ['none'], ['none']]"
242,immigrate,only few plants can immigrate to the island .,4,1,"[[['Plants and trees', 'Business']], ['none'], ['none'], ['to island']]"
243,immigrate,Many people immigrated at the beginning of the 20th century .,2,0,"[['people'], ['none'], ['none'], ['at beginning of 20th century']]"
244,incline,She inclined her head to the student .,1,0,"[['people'], ['none'], ['to student'], ['none']]"
245,incline,Their language inclines us to believe them .,2,1,"[['people'], ['none'], ['to student'], ['none']]"
246,infect,Your children have infected you with this head cold .,3,0,"[['people'], ['none'], ['to student'], ['none']]"
247,infect,society was infected by racism .,2,1,"[[['Opinion and argument', 'Computers', 'Language']], ['us'], ['to believe'], ['none']]"
248,infect,His laughter infects everyone who is in the same room .,2,1,"[['laughter'], ['everyone'], ['none'], ['who is in same room']]"
249,inflate,The charges were inflated .,3,1,"[[['Money', 'Physics and chemistry', 'Law and justice']], ['none'], ['none'], ['none']]"
250,inflate,The war inflated the economy .,2,1,"[[['Opinion and argument', 'War and conflict']], [['Money', 'Politics']], ['none'], ['none']]"
251,inflate,inflate the currency .,0,1,"[['none'], [['Money', 'Holidays', 'Shopping']], ['none'], ['none']]"
252,inherit,I inherited a castle from my French grandparents .,1,0,"[['people'], [['Games and toys', 'History', 'Buildings']], ['none'], ['from my French grandparents']]"
253,inherit,The new chairman inherited many problems from the previous chair .,3,1,"[[['Business']], [['Maths and measurement', 'Social issues', 'Opinion and argument', 'Difficulty and failure']], ['none'], ['from previous chair']]"
254,inherit,I inherited my good eyesight from my mother .,1,0,"[['people'], ['eyesight'], ['none'], ['from my mother']]"
255,inject,We injected the glucose into the patient 's vein .,1,0,"[['people'], ['eyesight'], ['none'], ['from my mother']]"
256,inject,He injected new life into the performance .,1,1,"[['people'], [['Physics and chemistry']], ['none'], [""into patient's vein""]]"
257,inject,inject hydrogen into the balloon .,0,0,"[['none'], [['Physics and chemistry']], ['none'], ['into balloon']]"
258,interrupt,We interrupt the program for the following messages .,1,0,"[['people'], [['Computers']], ['none'], ['for following messages']]"
259,interrupt,She interrupted her pregnancy .,1,1,"[['people'], [['Computers']], ['none'], ['for following messages']]"
260,invade,"Hitler invaded Poland on September 1 , 1939 .",1,0,"[['people'], [['Life stages']], ['none'], ['none']]"
261,invade,This new colleague invades my territory .,3,1,"[[['Working life']], ['none'], ['none'], ['my territory']]"
262,invade,The cancer had invaded her lungs .,3,1,"[[['Health problems', 'Danger']], [['Body']], ['none'], ['none']]"
263,jam,The driver jammed the brake pedal to the floor .,2,0,"[[['Jobs', 'Transport by car or lorry', 'Sports: ball and racket sports', 'Computers']], [['Transport by car or lorry'], ['Music', 'Transport by car or lorry']], ['to floor'], ['none']]"
264,jam,the mechanism jammed .,2,0,"[[['Engineering']], ['none'], ['none'], ['none']]"
265,juggle,juggle an account so as to hide a deficit .,0,1,"[['juggle'], [['Money', 'Preferences and decisions', 'Change, cause and effect', 'Phones, email and the internet', 'Shopping']], ['so'], ['as to']]"
266,juggle,She had to juggle her job and her children .,3,1,"[['juggle'], [['Money', 'Preferences and decisions', 'Change, cause and effect', 'Phones, email and the internet', 'Shopping']], ['so as to hide deficit'], ['none']]"
267,juggle,the player juggled the ball .,2,0,"[['people'], [['Crime and punishment', 'Jobs', 'Success', 'Social issues', 'Difficulty and failure', 'Working life'], ['Life stages']], ['none'], ['none']]"
268,key,key one 's actions to the voters ' prevailing attitude .,0,1,"[[['Doubt, guessing and certainty', 'Opinion and argument', 'Discussion and agreement']], [['History', 'Law and justice', 'War and conflict', 'Engineering', 'Film and theatre']], ['none'], [""to voters' prevailing attitude""]]"
269,kick,The boy kicked the dog .,2,0,"[[['Law and justice', 'Life stages']], [['Success', 'Difficulty and failure', 'Animals']], ['none'], ['none']]"
270,kick,The gun kicked back into my shoulder .,2,0,"[[['Sports: other sports', 'War and conflict', 'Success']], [['Geography', 'Opinion and argument', 'Food', 'Clothes and Fashion', 'Transport by car or lorry', 'Body']], ['none'], ['none']]"
271,kite,He kited many checks .,1,1,"[['people'], ['checks'], ['none'], ['none']]"
272,kite,The businessman kited millions of dollars .,2,1,"[[['Business', 'Jobs']], [['Maths and measurement'], ['Money', 'Doubt, guessing and certainty']], ['none'], ['none']]"
273,kite,The pilot kited for a long time over the mountains .,2,0,"[[['Transport by water', 'Jobs', 'Transport by air', 'TV, radio and news']], ['none'], ['for long time'], ['over mountains']]"
274,land,The bird landed on the highest branch .,2,0,"[[['Birds', 'Success']], ['none'], ['on highest branch'], ['none']]"
275,land,the pilot managed to land the airplane safely .,4,0,"[[['Transport by water', 'Jobs', 'Transport by air', 'TV, radio and news']], [['Transport by air']], ['safely'], ['none']]"
276,land,this may land you in jail .,2,1,"[[], ['you'], ['none'], ['in jail']]"
277,land,The drug smugglers landed the heroin on the beach of the island .,3,0,"[[['Social issues', 'Healthcare'], ['Crime and punishment']], [['Social issues']], ['on'], ['beach of island']]"
278,land,He landed several blows on his opponent 's head .,1,1,"[['people'], [['Weather', 'Money', 'Feelings', 'Opinion and argument', 'Success', 'Engineering']], ['on'], [""his opponent's head""]]"
279,land,The ship landed in Pearl Harbor .,2,0,"[[['Transport by water']], ['none'], ['none'], ['in Pearl Harbor']]"
280,lay,lay the books on the table .,0,0,"[['none'], [['History', 'Literature and writing', 'Opinion and argument', 'Business', 'Education', 'Shopping']], ['on table'], ['none']]"
281,lay,lay the foundation for a new health care plan .,0,1,"[['none'], [['Appearance', 'Social issues', 'Buildings']], ['none'], ['for new health care plan']]"
282,lay,lay a responsibility on someone .,0,1,"[['none'], ['responsibility'], ['none'], ['on someone']]"
283,leak,The news were leaked to the paper .,3,1,"[[['TV, radio and news']], ['none'], ['none'], ['to paper']]"
284,leak,Water leaked out of the can into the backpack .,1,0,"[[['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], ['none'], ['out of can into backpack'], ['none']]"
285,leak,The container leaked gasoline .,2,0,"[[['Transport by water', 'Gardens', 'Transport by bus and train']], ['gasoline'], ['none'], ['none']]"
286,lean,He leaned his rifle against the wall .,1,0,"[['people'], [['War and conflict']], ['against wall'], ['none']]"
287,lend,I will lend you my car .,2,0,"[['people'], [['Transport by car or lorry', 'Transport by bus and train']], ['none'], ['none']]"
288,lend,This story would lend itself well to serialization on television .,3,1,"[[['Literature and writing', 'TV, radio and news']], ['none'], ['well'], ['to serialization on television']]"
289,level,level criticism or charges at somebody .,0,1,"[[['Opinion and argument'], ['Money', 'Physics and chemistry', 'Law and justice']], ['somebody'], ['none'], ['none']]"
290,level,The building was levelled .,3,0,"[[['Buildings']], ['none'], ['none'], ['none']]"
291,level,The ground levelled off .,2,0,"[[['Geography', 'Opinion and argument', 'Success', 'Difficulty and failure', 'Engineering']], [['Working life']], ['none'], ['none']]"
292,lie,The fate of Bosnia lies in the hands of the West .,4,1,"[[['Religion and festivals'], 'Bosnia'], [['Games and toys', 'Money', 'Jobs', 'Opinion and argument', 'Change, cause and effect', 'Transport by water', 'Difficulty and failure', 'Farming', 'Body', 'Permission and obligation'], ['Geography']], ['none'], ['in hands of West']]"
293,lighten,the conversation lightened me up a bit .,2,1,"[['conversation'], ['me'], ['up'], ['none']]"
294,lighten,she lightened the load on the tired donkey .,1,0,"[['people'], ['load', ['Animals']], ['none'], ['none']]"
295,lighten,The room lightened up .,2,0,"[[['Houses and homes', 'Holidays']], ['none'], ['none'], ['none']]"
296,line,trees line the riverbank .,1,1,"[[['Plants and trees', 'Difficulty and failure']], [['Geography']], ['none'], ['none']]"
297,line,sorrow had lined his face .,2,1,"[[['Feelings']], [['Appearance', 'Feelings', 'Opinion and argument', 'Difficulty and failure', 'Doubt, guessing and certainty', 'Body', 'Danger']], ['none'], ['none']]"
298,line,lined books are more enduring .,0,0,"[[['History', 'Literature and writing', 'Opinion and argument', 'Business', 'Education', 'Shopping']], ['none'], ['none'], ['none']]"
299,load,load the truck with hay .,0,0,"[['none'], [['Transport by car or lorry', 'Transport by bus and train']], ['none'], ['with hay']]"
300,load,He loaded his gun carefully .,1,0,"[['people'], [['Sports: other sports', 'War and conflict', 'Success']], ['carefully'], ['none']]"
301,load,load the bags onto the trucks .,0,0,"[['none'], [['Feelings', 'Clothes and Fashion', 'Doubt, guessing and certainty', 'Shopping']], ['none'], ['onto trucks']]"
302,lock,Lock the bike to the fence !,0,0,"[['none'], [['Sports: other sports', 'Transport by car or lorry']], ['none'], ['to fence']]"
303,lock,The therapist noticed that the patient 's knees tended to lock in this exercise .,10,0,"[[['Healthcare'], ['Clothes and Fashion', 'Body']], ['none'], ['tended to'], ['none']]"
304,lock,He locked his hands around her neck .,1,1,"[['people'], [['Games and toys', 'Money', 'Jobs', 'Opinion and argument', 'Change, cause and effect', 'Transport by water', 'Difficulty and failure', 'Farming', 'Body', 'Permission and obligation']], ['none'], ['around her neck']]"
305,lock,He was locked in a laughing fit .,2,1,"[['none'], ['people'], ['none'], ['in laughing fit']]"
306,lock,She locked her jewels in the safe .,1,0,"[['people'], [['Clothes and Fashion']], ['none'], ['in safe']]"
307,loop,The bicycle looped around the tree .,2,1,"[[['Sports: other sports', 'Transport by car or lorry']], ['none'], ['around tree'], ['none']]"
308,loop,The stunt pilot looped his plane .,3,0,"[[['Film and theatre'], ['Transport by water', 'Jobs', 'Transport by air', 'TV, radio and news']], [['Maths and measurement', 'Transport by air']], ['none'], ['none']]"
309,map,map the surface of Venus .,0,0,"[['none'], [['Colours and Shapes', 'Transport by car or lorry'], ['Space']], ['none'], ['none']]"
310,map,We have n't even begun to map the many galaxies that we know exist .,6,0,"[['people'], [['Space']], ['none'], ['none']]"
311,map,sorrow was mapped on the mother 's face .,2,1,"[[['Feelings']], [['Family and relationships', 'Life stages'], ['Appearance', 'Feelings', 'Opinion and argument', 'Difficulty and failure', 'Doubt, guessing and certainty', 'Body', 'Danger']], ['none'], ['none']]"
312,march,The Japanese marched their prisoners through Manchuria .,2,0,"[['Japanese'], [['Crime and punishment']], ['through'], ['Manchuria']]"
313,match,The company matched the employees ' contributions .,2,1,"[[['Opinion and argument']], [['Working life'], ['Change, cause and effect']], ['none'], ['none']]"
314,match,This job does n't match my dreams .,4,1,"[[['Crime and punishment', 'Jobs', 'Success', 'Social issues', 'Difficulty and failure', 'Working life']], [['Success']], ['none'], ['none']]"
315,match,Let them match their best athletes against ours .,2,1,"[['them'], [['Health and Fitness', 'Sports: other sports'], 'ours'], ['none'], ['none']]"
316,match,The two pieces match .,3,0,"[[['TV, radio and news', 'Games and toys', 'Music']], ['none'], ['none'], ['none']]"
317,mellow,Age and experience mellowed him over the years .,3,1,"[[['Time', 'History'], ['Working life', 'Difficulty and failure']], ['people'], ['over years'], ['none']]"
318,mellow,These apples need to mellow a bit more .,4,0,"[[['Food']], ['none'], ['bit more'], ['none']]"
319,melt,The wax melted in the sun .,2,0,"[['wax'], ['none'], ['in sun'], ['none']]"
320,melt,The sun melted the ice .,2,0,"[[['Physics and chemistry', 'Space', 'Weather']], [['Drinks', 'Weather']], ['none'], ['none']]"
321,melt,Hundreds of actors were melting into the scene .,4,1,"[['Hundreds', ['Jobs', 'Film and theatre']], ['none'], ['into scene'], ['none']]"
322,melt,her resistance melted under his charm .,2,1,"[[['Health and Fitness', 'Physics and chemistry', 'War and conflict', 'Preferences and decisions']], ['none'], ['under his charm'], ['none']]"
323,mold,The furniture molded in the old house .,2,0,"[[['Houses and homes', 'Shopping']], ['none'], ['none'], ['in old house']]"
324,mold,She molded the rice balls carefully .,1,0,"[['people'], [['Farming', 'Food'], ['Opinion and argument', 'Personal qualities']], ['carefully'], ['none']]"
325,mold,The dress molds her beautiful figure .,2,1,"[[['Clothes and Fashion']], [['Appearance', 'Maths and measurement', 'Art']], ['none'], ['none']]"
326,mount,They mounted the aerator on a floating .,1,0,"[['They'], ['aerator'], ['none'], ['on floating']]"
327,mount,mount slides for macroscopic analysis .,0,0,"[['none'], ['slides'], ['none'], ['for macroscopic analysis']]"
328,mount,mount a campaign against pornography .,0,1,"[['none'], [['Politics', 'Business', 'War and conflict']], ['none'], ['against pornography']]"
329,mount,mount a theater production .,0,1,"[['none'], [['Film and theatre', 'Buildings'], ['Business', 'Film and theatre']], ['none'], ['none']]"
330,nag,She nags her husband all day long .,1,0,"[['people'], [['Family and relationships']], ['all day long'], ['none']]"
331,nag,nagging concerns and doubts .,0,1,"[['none'], ['concerns', ['Suggestions and advice', 'Opinion and argument', 'Doubt, guessing and certainty']], ['none'], ['none']]"
332,negociate,negociate securities .,0,0,"[['none'], [['Money', 'Feelings', 'Transport by air', 'Law and justice']], ['none'], ['none']]"
333,negociate,The hiker negociated the high mountain pass .,2,1,"[['hiker'], [['Geography', 'Success'], ['Politics', 'Sports: ball and racket sports', 'Permission and obligation', 'Education']], ['none'], ['none']]"
334,negociate,The parties negociated all night .,2,0,"[[['Politics', 'Opinion and argument', 'Discussion and agreement', 'Family and relationships', 'Law and justice']], ['none'], ['all night'], ['none']]"
335,neutralize,The treaty neutralized the small republic .,2,1,"[[['Politics', 'War and conflict', 'Discussion and agreement']], [['Politics']], ['none'], ['none']]"
336,neutralize,Her optimism neutralizes his gloom .,2,1,"[[['Personal qualities', 'Success']], [['Feelings']], ['none'], ['none']]"
337,neutralize,She neutralized the solution .,1,0,"[['people'], [['Maths and measurement', 'Physics and chemistry']], ['none'], ['none']]"
338,nod,He nodded his approval .,1,0,"[['people'], ['none'], ['none'], ['none']]"
339,nod,The teacher nodded when the student gave the right answer .,2,0,"[[['Jobs', 'Education']], ['none'], ['none'], ['none']]"
340,nod,The old man was nodding in his chair .,4,0,"[[['Personal qualities', 'Life stages', 'Opinion and argument', 'Discussion and agreement', 'Success', 'People in society', 'Danger']], ['none'], ['in his chair'], ['none']]"
341,nod,the flowers were nodding in the breeze .,3,1,"[[['Plants and trees']], ['none'], ['in breeze'], ['none']]"
342,paint,We painted the rooms yellow .,1,0,"[['people'], [['Houses and homes', 'Holidays']], ['yellow'], ['none']]"
343,paint,He painted his mistress many times .,1,0,"[['people'], [['Family and relationships', 'Education']], ['none'], ['none']]"
344,palpitate,Her violent feelings palpitated the young woman 's heart .,3,0,"[[['Feelings', 'Opinion and argument']], [['Opinion and argument', 'People in society', 'Life stages'], ['Games and toys', 'Personal qualities', 'Feelings', 'Success', 'Opinion and argument', 'Body']], ['none'], ['none']]"
345,paste,paste the sign on the wall .,0,0,"[['none'], [['Maths and measurement']], ['on wall'], ['none']]"
346,paste,He pasted his opponent .,1,1,"[['people'], [['Games and toys', 'Opinion and argument']], ['none'], ['none']]"
347,peep,The new moon peeped through the tree tops .,3,1,"[[['Feelings', 'Space']], ['none'], ['through tree tops'], ['none']]"
348,pierce,The cold pierced her bones .,2,1,"[[['Geography', 'Weather', 'Feelings', 'Opinion and argument', 'Doubt, guessing and certainty']], [['Opinion and argument', 'Doubt, guessing and certainty', 'Body']], ['none'], ['none']]"
349,pierce,The scream pierced the night .,2,1,"[[['Feelings']], [['Success', 'Time']], ['none'], ['none']]"
350,pierce,The needle pierced her flesh .,2,0,"[[['Plants and trees', 'Healthcare']], [['Feelings', 'Body', 'Food']], ['none'], ['none']]"
351,pin,pin the needle to the shirt .,0,0,"[['none'], [['Clothes and Fashion']], ['none'], ['pin needle to shirt']]"
352,ping,The bugs pinged the lamp shade .,2,0,"[[['Crime and punishment', 'Insects, worms, etc.', 'Computers', 'Health problems']], [['Houses and homes'], ['Colours and Shapes', 'Opinion and argument']], ['none'], ['none']]"
353,ping,the bullet pinged when they struck the car .,2,0,"[[['Success', 'War and conflict']], ['none'], ['none'], ['when they struck car']]"
354,ping,I 'll ping my accountant -- April 15 is nearing .,2,1,"[['people'], [['Money', 'Business', 'Jobs']], ['none'], ['none']]"
355,ping,ping your machine in the office .,0,0,"[['You'], [['Engineering']], ['none'], ['in office']]"
356,plunge,the stock market plunged .,3,1,"[[['Money', 'Shopping', 'Food'], ['Money', 'Business', 'Preferences and decisions', 'Shopping']], ['none'], ['none'], ['none']]"
357,poison,poison someone 's mind .,0,1,"[['someone'], ['someone', ['Feelings', 'Opinion and argument', 'Preferences and decisions', 'Success', 'Doubt, guessing and certainty']], ['none'], ['none']]"
358,poison,She poisoned her husband .,1,0,"[['people'], [['Family and relationships']], ['none'], ['none']]"
359,poison,Her husband poisoned her drink in order to kill her .,2,0,"[[['Family and relationships']], [['Drinks', 'Social issues']], ['none'], ['none']]"
360,poison,This mushrooms can poison .,3,0,"[[['Plants and trees', 'Food']], ['none'], ['none'], ['none']]"
361,portray,The book portrays the actor as a selfish person .,2,1,"[[['History', 'Literature and writing', 'Opinion and argument', 'Business', 'Education', 'Shopping']], [['Jobs', 'Film and theatre']], ['none'], ['none']]"
362,portray,The father is portrayed as a good - looking man in this painting .,3,0,"[[['Family and relationships', 'Religion and festivals', 'Life stages']], ['none'], ['none'], ['none']]"
363,pose,This poses an interesting question .,1,1,"[[], [['Opinion and argument', 'Doubt, guessing and certainty', 'Permission and obligation']], ['none'], ['none']]"
364,pose,We do n't know the woman who posed for Leonardo so often .,7,0,"[[['Opinion and argument', 'People in society', 'Life stages']], ['Leonardo'], ['so often'], ['none']]"
365,pound,the salesman pounded the door knocker .,2,0,"[[['Jobs', 'Shopping']], [['Houses and homes', 'Business', 'Success', 'Health problems'], ['Houses and homes']], ['none'], ['none']]"
366,pound,The locks pound the water of the canal .,2,1,"[[['Opinion and argument', 'Transport by car or lorry']], [['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure'], ['Transport by water', 'Geography', 'Holidays', 'Body']], ['none'], ['none']]"
367,pound,The prisoners are safely pounded .,4,1,"[[['Crime and punishment']], ['none'], ['safely'], ['none']]"
368,pour,They poured water over the floor .,1,0,"[['They'], [['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], ['none'], ['over floor']]"
369,pour,They poured water over the floor .,1,0,"[['They'], [['Life stages', 'Drinks', 'Success', 'Opinion and argument', 'Discussion and agreement', 'Transport by water', 'Difficulty and failure']], ['none'], ['none']]"
370,pour,People were pouring out of the theater .,2,1,"[['People'], ['none'], ['out'], ['of theater']]"
371,pour,We poured money into the education of our children .,1,1,"[['people'], [['Money', 'Opinion and argument', 'Success', 'Sports: other sports', 'Doubt, guessing and certainty']], ['none'], ['into education of our children']]"
372,precipitate,The crisis precipitated by Russia 's revolution .,2,1,"[[['Health problems', 'Difficulty and failure']], ['none'], ['none'], [""by Russia 's revolution""]]"
373,precipitate,Our economy precipitated into complete ruin .,2,1,"[[['Money', 'Politics']], ['none'], ['none'], ['into complete ruin']]"
374,precipitate,The bridge broke and precipitated the train into the river below .,4,1,"[[['Geography', 'Games and toys', 'Buildings', 'Transport by water', 'Body']], [['Transport by bus and train']], ['none'], ['into river below']]"
375,preserve,preserve the peace in the family .,0,1,"[['You'], [['Opinion and argument', 'War and conflict', 'Discussion and agreement'], ['Family and relationships', 'Animals', 'Life stages']], ['none'], ['none']]"
376,preserve,preserve the forest and the lakes .,0,0,"[['You'], [['Geography'], ['Geography']], ['none'], ['none']]"
377,prick,The nurse pricked my finger to get a small blood sample .,2,0,"[[['Jobs', 'Healthcare']], [['Difficulty and failure', 'Success', 'Doubt, guessing and certainty', 'Body']], ['none'], ['none']]"
378,prick,The needle pricked his skin .,2,0,"[[['Plants and trees', 'Healthcare']], [['Appearance', 'Feelings', 'Food', 'Phones, email and the internet', 'Computers', 'Body']], ['none'], ['none']]"
379,prick,The thought of her unhappiness pricked his conscience .,5,1,"[[['Opinion and argument'], ['Feelings']], [['Feelings', 'Personal qualities']], ['none'], ['none']]"
380,puff,The sudden fame puffed her ego .,3,1,"[['fame'], ['ego'], ['none'], ['none']]"
381,puff,The critics puffed up this Broadway production .,2,1,"[[['Literature and writing', 'Film and theatre', 'Opinion and argument', 'Jobs']], [['Film and theatre'], ['Business', 'Film and theatre']], ['none'], ['none']]"
