58,dump,"[['Working life'], ['Jobs', 'Farming'], ['Transport by car or lorry', 'Transport by bus and train'], 'Sanitation', ['404'], ['The environment'], 'Demolition', ['Buildings', 'Buildings', 'Buildings'], ['Jobs', 'Gardens'], ['people']]","[['The environment'], ['The environment'], ['The environment'], 'Debris', ['Farming', 'Gardens'], ['Physics and chemistry', 'Clothes and Fashion'], ['Plants and trees', 'Literature and writing'], ['Transport by water'], ['Buildings'], ['Shopping', 'TV, radio and news']]"
59,gravitate,"[['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Space'], ['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success'], ['Space', 'Space', 'Feelings'], ['TV, radio and news', 'Space', 'Space'], 'Astronomer', ['Scientific research', 'Jobs'], ['Space', 'Space'], ['Space', 'Transport by air'], ['Jobs']]","[['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Space'], ['Space', 'Colours and Shapes', 'Holidays', 'TV, radio and news', 'Film and theatre', 'Success'], ['Space', 'Space', 'Feelings'], ['TV, radio and news', 'Space', 'Space'], ['Space', 'Transport by air'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Language'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion']]"
60,taste,"[['people'], 'Taster', ['Cooking and eating', 'Jobs'], ['Cooking and eating', 'Success', 'Difficulty and failure'], ['Cooking and eating'], ['Shopping'], ['Jobs', 'Business'], 'Gourmet', 'Gastronome', ['Art', 'Social issues']]","[['Cooking and eating'], ['Drinks'], ['Cooking and eating'], ['Religion and festivals'], ['Cooking and eating'], 'Flavor', 'Tasting', ['Healthcare', 'Shopping', 'Scientific research', 'Music'], ['Cooking and eating', 'Cooking and eating'], ['Cooking and eating']]"
61,tug,"['Tugger', ['Jobs', 'Farming'], ['Working life'], ['Transport by water', 'Sports: water sports'], ['Transport by water'], ['Jobs', 'Hobbies'], ['Sports: other sports', 'Plants and trees'], ['Transport by car or lorry'], ['Transport by water', 'Transport by water'], ['Danger', 'War and conflict']]","[['Sports: other sports'], ['The environment', 'Engineering', 'Transport by water'], ['Sports: ball and racket sports', 'Phones, email and the internet', 'Transport by bus and train', 'Literature and writing', 'Film and theatre', 'Colours and Shapes', 'Money', 'Business', 'Opinion and argument', 'Money', 'Business', 'Discussion and agreement'], ['Language'], 'Towel', ['Animals'], ['Sports: ball and racket sports'], ['Appearance', 'Physics and chemistry', 'Transport by car or lorry', 'Literature and writing', 'Transport by water'], ['Transport by water'], ['Appearance', 'Maths and measurement']]"
62,jam,"[['Transport by car or lorry', 'Jobs', 'Sports: ball and racket sports', 'Computers'], 'Commuter', ['Jobs', 'Business', 'Holidays', 'Phones, email and the internet', 'Maths and measurement'], ['Music', 'Jobs'], ['Cooking and eating', 'Success', 'Difficulty and failure'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Computers'], ['Working life'], ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], ['Food', 'Transport by car or lorry', 'Engineering']]","[['Transport by car or lorry'], ['Transport by car or lorry', 'Transport by car or lorry'], ['Transport by car or lorry', 'Transport by car or lorry', 'Opinion and argument'], ['Transport by car or lorry', 'Buildings', 'Opinion and argument'], ['Transport by car or lorry'], ['Music', 'Scientific research', 'Engineering'], ['Scientific research', 'Houses and homes'], ['Engineering'], ['Film and theatre', 'Danger'], ['Transport by car or lorry']]"
63,puff,"[['people'], ['Social issues'], ['Music'], 'Steam', 'Vaper', ['Weather', 'Music', 'Transport by water', 'Danger'], ['Jobs', 'Shopping'], ['Weather'], ['Buildings', 'Business'], ['Jobs']]","[['The environment', 'Social issues', 'Difficulty and failure'], ['Weather', 'Physics and chemistry'], ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], ['Difficulty and failure', 'Doubt, guessing and certainty'], ['Weather'], ['Food'], 'Steam', ['Physics and chemistry'], ['War and conflict', 'Opinion and argument', 'Family and relationships', 'Success', 'Danger', 'Success'], ['Weather', 'Music', 'Transport by water', 'Danger']]"
64,compare,"[['Jobs'], ['Education'], ['Education', 'Education'], ['Jobs', 'Business'], ['Scientific research', 'Jobs'], ['Opinion and argument', 'Literature and writing', 'Jobs', 'Film and theatre', 'Opinion and argument'], 'Evaluator', ['Opinion and argument', 'Literature and writing'], ['Business'], 'Expert']","[['Language'], ['Suggestions and advice', 'Opinion and argument', 'Success'], 'Concept', ['Business', 'Shopping', 'Physics and chemistry', 'Change, cause and effect', 'Appearance', 'Maths and measurement'], ['Scientific research', 'Opinion and argument'], 'Datum', ['Film and theatre', 'Music'], ['Jobs', 'Working life', 'Art'], ['Law and justice', 'Computers'], 'Entity']"
65,juggle,"[['people'], ['Film and theatre', 'Music'], ['Art', 'Jobs', 'Music'], 'Entertainer', 'Hobbyist', ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Jobs', 'Working life', 'Personal qualities'], ['Sports: other sports']]","[['Sports: ball and racket sports', 'Games and toys', 'Body', 'Personal qualities'], ['Sports: ball and racket sports', 'Buildings', 'Sports: ball and racket sports', 'Games and toys'], ['Clothes and Fashion', 'Life stages', 'Plants and trees', 'Sports: other sports', 'Crime and punishment', 'Success'], ['Cooking and eating', 'Healthcare'], ['Clothes and Fashion'], 'Beanbag', ['Sports: other sports', 'Games and toys', 'Sports: ball and racket sports'], ['Working life', 'Transport by bus and train', 'Education', 'TV, radio and news'], ['Film and theatre'], ['Film and theatre', 'Music'], ['Sports: ball and racket sports'], ['Sports: ball and racket sports', 'Sports: ball and racket sports']]"
66,paste,"[['Education', 'Education'], ['Education', 'Jobs'], ['Jobs'], ['Working life', 'Houses and homes', 'Transport by bus and train', 'Politics', 'Politics'], ['Art', 'Jobs', 'Music'], ['Houses and homes'], ['Clothes and Fashion', 'Jobs']]","[['Literature and writing'], ['Business'], ['Clothes and Fashion'], 'Stamp', 'Decal', ['Art', 'Art'], ['TV, radio and news'], 'Photograph', ['Law and justice', 'Computers'], ['Clothes and Fashion'], ['Phones, email and the internet'], ['Physics and chemistry', 'Clothes and Fashion']]"
67,accommodate,"[['Buildings', 'Holidays'], 'Hostel', ['Houses and homes', 'Holidays', 'Discussion and agreement', 'Biology'], ['Transport by air'], ['Business', 'Politics'], ['Cooking and eating'], ['Sports: other sports'], ['Buildings', 'Physics and chemistry'], ['Sports: ball and racket sports'], ['Holidays', 'Suggestions and advice'], ['Holidays', 'Transport by water'], 'Conference']","[['Holidays', 'TV, radio and news'], ['Holidays'], ['Holidays'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Holidays'], 'Attendee', ['Houses and homes'], ['Business', 'Computers'], ['Preferences and decisions'], ['Holidays', 'Healthcare'], ['Cooking and eating', 'Cooking and eating'], 'Conference', ['Shopping', 'Business'], ['People in society', 'Business', 'Music']]"
68,stagnate,"[['Money', 'Politics', 'Money'], 'Busines', ['Business', 'Working life'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], ['Working life'], ['Shopping', 'Money', 'Money', 'Preferences and decisions', 'Business'], ['Education'], ['People in society'], ['Opinion and argument'], ['Geography']]","[['Change, cause and effect', 'Money'], ['Change, cause and effect', 'Money', 'Scientific research', 'Buildings', 'Buildings'], 'Progres', ['Geography'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Shopping', 'Business', 'Business', 'Shopping', 'Houses and homes', 'Shopping', 'Shopping'], ['Money', 'Money', 'Success'], ['Working life'], 'Innovation', 'Productivity', ['Business'], ['Hobbies'], ['Feelings', 'Hobbies', 'Money', 'Success', 'Crime and punishment'], ['Change, cause and effect', 'Weather', 'Change, cause and effect', 'Change, cause and effect', 'Change, cause and effect', 'Money', 'Money', 'Transport by bus and train', 'Transport by air', 'Preferences and decisions', 'Opinion and argument', 'Opinion and argument']]"
69,push,"[['people'], ['Working life'], ['Jobs', 'Farming'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['Engineering'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation'], ['Life stages', 'Family and relationships'], ['Education', 'Jobs'], ['Games and toys', 'Sports: ball and racket sports', 'Music', 'Music', 'Film and theatre'], ['War and conflict', 'Jobs'], 'Mover', ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], 'Participant']","[['Language'], ['Houses and homes', 'Shopping'], ['Transport by car or lorry', 'Sports: ball and racket sports'], ['Clothes and Fashion', 'Engineering', 'Computers'], ['404'], ['Houses and homes', 'Health problems', 'Business', 'Success', 'Success'], ['Life stages'], ['Transport by car or lorry', 'Sports: other sports'], ['Healthcare', 'Disability'], ['Shopping', 'Hobbies'], 'Pallet', 'Sled', ['Maths and measurement', 'Health and Fitness', 'Appearance', 'Maths and measurement', 'Health and Fitness', 'Success', 'Success'], ['Geography', 'Music', 'Food', 'Difficulty and failure'], ['Transport by car or lorry'], ['Education', 'Film and theatre', 'Appearance', 'Healthcare'], ['Houses and homes', 'Shopping'], ['Sports: other sports', 'Sports: ball and racket sports', 'Sports: other sports', 'Sports: ball and racket sports']]"
70,vest,"[['people'], ['Working life'], 'Beneficiary', ['Jobs', 'Social issues', 'Business'], ['Jobs', 'Business', 'Business', 'Politics'], 'Participant', ['Business'], 'Trustee', 'Owner', 'Trustee', 'Official', ['Politics', 'Politics'], ['Buildings', 'Education', 'Games and toys', 'Business', 'Holidays', 'Transport by water', 'Suggestions and advice'], ['Working life', 'People in society'], ['Law and justice', 'Buildings', 'Law and justice', 'Sports: ball and racket sports']]","[['Opinion and argument', 'Success'], 'Ownership', ['Scientific research', 'Computers'], ['Law and justice'], ['Social issues', 'Money', 'Film and theatre', 'Social issues'], ['Money'], ['Buildings', 'Physics and chemistry'], ['Shopping', 'Money', 'Money', 'Food'], ['Life stages', 'Jobs', 'Jobs'], ['Personal qualities'], 'Responsibility', ['Personal qualities', 'Jobs', 'Jobs', 'Money', 'Permission and obligation', 'Working life'], ['Politics', 'The environment', 'Politics', 'Maths and measurement'], ['Preferences and decisions'], ['Money'], 'Privilege']"
71,peep,"[['people'], ['Life stages', 'Life stages'], ['Life stages'], ['Animals'], ['Birds', 'Success'], 'Person', ['War and conflict', 'Jobs'], ['Crime and punishment'], 'Observer', ['Family and relationships'], 'Sibling']","[['Body', 'The environment', 'Opinion and argument'], 'Binocular', ['Space', 'Scientific research'], ['Film and theatre', 'TV, radio and news', 'TV, radio and news'], ['Houses and homes', 'Buildings', 'Shopping', 'Computers'], 'Keyhole', 'Peephole', ['Scientific research'], ['TV, radio and news', 'Computers', 'Healthcare', 'Jobs', 'Education', 'Animals'], ['TV, radio and news', 'Computers', 'Film and theatre', 'Buildings', 'Healthcare'], ['Houses and homes', 'Health problems', 'Business', 'Success', 'Success'], ['Houses and homes', 'Film and theatre'], ['Disability', 'Transport by car or lorry', 'Suggestions and advice'], ['Buildings', 'Houses and homes', 'Buildings', 'Biology', 'Difficulty and failure', 'Difficulty and failure', 'Business', 'Difficulty and failure'], ['Gardens', 'Farming', 'Discussion and agreement'], ['Sports: ball and racket sports'], ['Physics and chemistry', 'Crime and punishment']]"
72,nag,"[['people'], 'Spouse', ['Family and relationships', 'Life stages', 'Jobs', 'Business'], ['Life stages', 'Family and relationships'], ['Healthcare'], ['People in society', 'Working life', 'Jobs', 'Business', 'People in society', 'Jobs', 'Business'], ['Working life', 'Jobs'], ['Education', 'Jobs'], ['Family and relationships', 'Phones, email and the internet', 'Social issues'], ['Family and relationships'], ['Working life']]","[['Health problems'], 'Request', ['Opinion and argument'], 'Reminder', ['Suggestions and advice', 'Opinion and argument'], ['Computers'], 'Demand', 'Concern', ['Opinion and argument', 'Social issues', 'Preferences and decisions', 'Opinion and argument'], ['Houses and homes'], 'Responsibility']"
73,pound,"[['people'], ['Cooking and eating', 'Success', 'Difficulty and failure'], ['Cooking and eating', 'Jobs'], ['Jobs', 'Shopping'], ['Jobs'], ['Buildings', 'Buildings', 'Buildings'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Sports: other sports', 'Animals'], ['Sports: other sports', 'Body', 'Opinion and argument'], ['Jobs', 'Healthcare', 'Shopping'], 'Researcher', ['Music', 'Jobs'], ['404'], ['Houses and homes'], ['Shopping', 'Jobs']]","[['Body', 'Difficulty and failure'], ['Food'], ['Food'], ['Cooking and eating'], ['Physics and chemistry'], ['Physics and chemistry'], ['Healthcare', 'Scientific research', 'Healthcare'], ['Food', 'Social issues'], ['Food'], ['Physics and chemistry'], ['Healthcare'], ['Body'], ['Music'], ['Music'], 'Pounding', ['Buildings', 'War and conflict', 'Scientific research'], ['Sports: other sports', 'Body', 'Opinion and argument'], ['Money', 'Cooking and eating', 'Maths and measurement']]"
74,rotate,"[['Language'], ['Engineering'], ['Transport by car or lorry', 'Transport by water'], ['Engineering', 'Transport by car or lorry'], ['Transport by car or lorry'], ['Space'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Space', 'Farming', 'Engineering', 'Success', 'Success'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], 'Astronomer', ['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news'], ['Jobs', 'Business', 'Holidays', 'Phones, email and the internet', 'Maths and measurement'], ['Transport by car or lorry', 'Jobs', 'Physics and chemistry']]","[['Language'], ['Transport by car or lorry', 'Transport by water'], ['Feelings'], ['Film and theatre', 'Danger'], ['Gardens'], ['Space'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Space', 'Farming', 'Engineering', 'Success', 'Success'], ['Business', 'Engineering', 'Business', 'Engineering'], 'Component', ['Music', 'Scientific research', 'Engineering'], ['Scientific research', 'Computers']]"
75,drift,"[['Transport by car or lorry'], ['Sports: water sports', 'Transport by water'], ['Transport by water', 'Transport by water'], ['Transport by air'], ['Geography'], ['Weather'], 'Debris', ['Language'], ['Difficulty and failure', 'Doubt, guessing and certainty'], 'Snow', ['Physics and chemistry', 'Holidays', 'Geography', 'Holidays'], 'Sediment', ['Physics and chemistry', 'Language'], ['people'], ['Animals']]","[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Geography'], ['Weather', 'Music', 'Transport by water', 'Danger'], ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], ['Weather', 'Space'], ['Weather', 'Drinks', 'Drinks'], ['Weather', 'The environment', 'Success'], ['Weather'], 'Debris', ['Difficulty and failure', 'Doubt, guessing and certainty'], ['Weather'], ['Physics and chemistry', 'Holidays', 'Geography', 'Holidays'], ['Geography'], ['Physics and chemistry', 'Language'], ['Gardens'], ['Film and theatre'], ['Social issues', 'Politics', 'Music'], 'Intent']"
76,sift,"[['Cooking and eating', 'Success', 'Difficulty and failure'], ['Jobs', 'Shopping'], ['Cooking and eating', 'Jobs'], ['Houses and homes', 'Cooking and eating'], ['Crime and punishment'], ['Jobs'], 'Miner', ['History', 'Jobs'], ['Buildings', 'Scientific research'], ['Jobs', 'Gardens'], ['Jobs', 'Farming']]","[['Food'], ['Food'], ['Drinks'], ['Food', 'Social issues'], ['Cooking and eating'], ['Physics and chemistry', 'Holidays', 'Geography', 'Holidays'], ['Farming', 'Gardens'], ['Transport by car or lorry', 'Gardens'], ['Scientific research', 'Opinion and argument', 'Crime and punishment', 'Law and justice', 'Opinion and argument'], 'Dirt', ['Physics and chemistry'], ['Physics and chemistry', 'Language'], 'Datum', 'Information', ['Law and justice', 'Computers']]"
77,sail,"[['War and conflict', 'Transport by water', 'Jobs', 'Transport by water', 'Sports: water sports'], ['Transport by water'], ['Transport by water', 'Transport by air', 'War and conflict', 'People in society', 'Sports: ball and racket sports'], ['Transport by water', 'Sports: water sports'], ['Transport by water', 'Transport by air'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['History'], 'Adventurer', ['Clothes and Fashion'], 'Yachtsman']","[['Transport by water', 'Transport by water'], ['Sports: water sports', 'Transport by water'], ['Transport by water', 'Sports: water sports'], ['Transport by water', 'Sports: water sports'], ['Transport by water'], ['Transport by water'], ['Transport by water', 'Sports: water sports'], ['Transport by water', 'Sports: water sports'], ['Transport by water', 'Sports: water sports'], ['Transport by water', 'Transport by water', 'Sports: water sports'], ['Transport by water'], ['Transport by water', 'Appearance'], ['Transport by water'], ['Holidays', 'Transport by water'], ['Transport by water'], ['Transport by water'], ['Transport by water', 'Transport by water']]"
78,crawl,"[['Life stages'], 'Toddler', 'Infant', ['Life stages', 'Life stages'], ['Animals'], ['Insects, worms, etc.'], 'Reptile', 'Crawler', ['Sports: water sports'], ['Sports: other sports', 'Plants and trees'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], 'Hiker', ['War and conflict', 'Jobs'], ['Danger']]","[['Houses and homes', 'Buildings', 'Holidays', 'Houses and homes', 'Buildings', 'Opinion and argument'], ['Geography', 'Engineering', 'Opinion and argument', 'Difficulty and failure', 'Success', 'Success', 'Success', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Colours and Shapes', 'Transport by car or lorry'], ['Physics and chemistry', 'Holidays', 'Geography', 'Holidays'], ['Geography'], ['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], 'Gras', 'Dirt', 'Underbrush', ['Difficulty and failure', 'Sports: other sports'], ['Transport by bus and train', 'Transport by car or lorry'], 'Crevice', ['Sports: ball and racket sports'], ['Gardens'], ['Sports: other sports', 'Success', 'Sports: other sports', 'People in society', 'People in society', 'Animals'], ['Education', 'Jobs', 'Sports: other sports']]"
79,drown,"[['people'], ['Sports: water sports'], ['Jobs', 'Sports: water sports', 'Sports: water sports'], ['Health problems', 'Crime and punishment', 'Social issues'], ['Danger'], ['Sports: water sports', 'Jobs'], ['Sports: water sports', 'Sports: water sports', 'Clothes and Fashion'], ['Clothes and Fashion'], ['Sports: water sports', 'Phones, email and the internet'], ['War and conflict', 'Transport by water', 'Jobs', 'Transport by water', 'Sports: water sports'], ['Jobs', 'Hobbies'], ['Life stages', 'Life stages'], ['Life stages']]","[['people'], ['Animals'], ['Animals'], ['Health problems', 'Crime and punishment', 'Social issues'], ['Insects, worms, etc.', 'Animals'], ['Language'], ['Crime and punishment'], ['Geography', 'Transport by water'], ['Fish and shellfish', 'Food'], ['Transport by water', 'Holidays', 'Geography', 'Geography', 'Geography', 'Transport by water', 'Preferences and decisions', 'Geography', 'Transport by water'], ['Insects, worms, etc.']]"
80,precipitate,"[['Healthcare', 'Jobs', 'Shopping', 'Healthcare', 'Physics and chemistry'], ['Scientific research', 'Jobs'], ['Jobs'], 'Researcher', ['Physics and chemistry'], ['Change, cause and effect', 'Health problems', 'Physics and chemistry'], ['Weather'], ['Weather', 'Space'], 'Chemical', ['Physics and chemistry', 'Weather'], ['Physics and chemistry', 'Language']]","[['Physics and chemistry'], ['Physics and chemistry'], ['Physics and chemistry', 'Language'], ['Physics and chemistry', 'Language'], 'Precipitate', ['Weather'], ['Weather'], ['Transport by bus and train', 'Weather'], 'Condensation', ['Physics and chemistry', 'Clothes and Fashion'], ['Physics and chemistry'], ['Food', 'Physics and chemistry'], ['Colours and Shapes', 'Opinion and argument', 'Opinion and argument'], ['Physics and chemistry', 'The environment', 'The environment', 'Transport by car or lorry', 'Success'], ['Maths and measurement', 'Physics and chemistry']]"
81,flood,"[['Geography'], 'Lake', ['Geography', 'Education'], 'Reservoir', 'Ocean', ['Transport by water', 'Holidays', 'Geography', 'Geography', 'Geography', 'Transport by water', 'Preferences and decisions', 'Geography', 'Transport by water'], ['Weather', 'TV, radio and news', 'Health problems'], ['Weather'], 'Snowmelt', ['Weather', 'Drinks', 'Drinks'], ['Weather', 'The environment', 'Success'], ['Weather', 'The environment'], ['The environment'], ['Buildings', 'The environment', 'Geography'], ['Geography', 'Geography'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Difficulty and failure', 'Danger'], ['Computers']]","['Land', ['Money'], ['Geography'], ['Geography'], ['Houses and homes', 'Buildings', 'Family and relationships', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Working life'], ['Buildings', 'Buildings'], ['Transport by car or lorry', 'Transport by car or lorry'], ['Buildings', 'Geography', 'Transport by water', 'Games and toys', 'Body'], ['Farming', 'Sports: ball and racket sports', 'Sports: ball and racket sports', 'Physics and chemistry', 'Success'], ['Farming', 'Farming', 'Appearance', 'Birds'], ['Houses and homes', 'Buildings'], ['Transport by car or lorry'], 'Infrastructure', ['Geography'], ['Buildings', 'Physics and chemistry'], ['Geography'], ['Geography', 'Maths and measurement', 'Sports: ball and racket sports'], ['Geography', 'Maths and measurement', 'Sports: ball and racket sports'], ['Geography'], ['Houses and homes', 'Clothes and Fashion', 'Personal qualities', 'Appearance']]"
82,lean,"[['people'], 'Person', ['Working life'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Language'], ['Buildings', 'Buildings'], 'Building', ['Plants and trees', 'Difficulty and failure'], ['Animals'], ['Transport by car or lorry'], ['Houses and homes', 'Shopping'], ['Transport by car or lorry', 'Sports: other sports'], 'Hiker', ['Sports: other sports', 'Plants and trees'], ['Sports: other sports'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Hobbies', 'Jobs'], ['Art', 'Jobs', 'Music']]","[['Buildings', 'Houses and homes', 'Buildings', 'Biology', 'Difficulty and failure', 'Difficulty and failure', 'Business', 'Difficulty and failure'], ['Colours and Shapes', 'Transport by car or lorry'], ['Houses and homes', 'Business', 'Cooking and eating', 'Cooking and eating'], ['Houses and homes', 'Working life', 'Education'], ['Gardens', 'Politics', 'Sports: ball and racket sports'], ['Houses and homes', 'Buildings', 'Clothes and Fashion'], ['Plants and trees', 'Difficulty and failure'], ['Geography', 'Physics and chemistry'], ['Geography', 'Music', 'Food', 'Difficulty and failure'], ['Transport by car or lorry', 'Sports: other sports'], ['Geography', 'Success'], ['Scientific research', 'Houses and homes'], ['Drinks', 'Drinks', 'Music', 'Law and justice'], ['Buildings', 'Appearance'], ['Buildings'], 'Railing', ['Buildings', 'Buildings'], ['Transport by car or lorry'], ['Success', 'Politics', 'Success', 'Money', 'Opinion and argument', 'Buildings', 'Music']]"
83,pose,"[['people'], ['Clothes and Fashion', 'Jobs'], ['Clothes and Fashion', 'TV, radio and news', 'Jobs'], ['Art', 'Jobs', 'Music'], ['Language', 'Education', 'Scientific research'], ['Film and theatre', 'Jobs'], ['Hobbies', 'Jobs'], ['Maths and measurement', 'Maths and measurement', 'Maths and measurement', 'Appearance', 'Art'], 'Person', 'Figure', ['Education', 'Education'], ['Jobs'], 'Participant']","[['Film and theatre', 'TV, radio and news', 'TV, radio and news'], ['Art', 'Hobbies', 'Art'], 'Photograph', ['Art', 'Computers'], ['Opinion and argument', 'Permission and obligation', 'Doubt, guessing and certainty'], ['Suggestions and advice'], ['Film and theatre'], ['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument'], ['Danger', 'Danger', 'Money', 'Danger', 'Danger'], ['Opinion and argument', 'Social issues', 'Preferences and decisions', 'Opinion and argument'], 'Threat', ['Success'], ['Games and toys'], ['Difficulty and failure'], 'Experiment', ['Suggestions and advice']]"
84,incline,"[['people'], 'Person', ['Language'], ['Buildings', 'Buildings'], ['Colours and Shapes', 'Transport by car or lorry'], ['Geography'], ['Geography', 'Art', 'Computers'], 'Terrain', 'Landform', ['Engineering'], ['Scientific research', 'Houses and homes'], ['Scientific research', 'Jobs'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering']]","[['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion'], ['Colours and Shapes', 'Transport by car or lorry'], ['Language'], ['Buildings', 'Buildings'], ['Geography'], ['Geography'], ['Geography', 'Art', 'Computers'], ['Geography', 'Success'], ['Transport by car or lorry', 'Transport by car or lorry'], ['Gardens'], ['Sports: other sports'], ['Buildings', 'Education', 'Games and toys', 'Business', 'Holidays', 'Transport by water', 'Suggestions and advice'], ['Health and Fitness'], ['Engineering'], ['Transport by car or lorry'], ['Transport by bus and train', 'Sports: other sports', 'Transport by car or lorry', 'Hobbies', 'Music', 'Success', 'Success', 'Feelings'], ['Sports: other sports', 'Geography'], ['Disability', 'Transport by car or lorry']]"
85,dash,"[['people'], ['Sports: other sports', 'Crime and punishment', 'Jobs'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], 'Sprinter', ['Life stages', 'Life stages'], ['Animals'], ['Transport by car or lorry'], ['Sports: other sports', 'Business'], ['Transport by car or lorry', 'Transport by bus and train'], 'Vehicle', ['Language'], ['Maths and measurement', 'Maths and measurement', 'Maths and measurement', 'Appearance', 'Art'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['Sports: water sports']]","[['Difficulty and failure', 'Sports: other sports'], ['Sports: other sports', 'Sports: other sports', 'Difficulty and failure'], 'Distance', ['Success', 'Sports: other sports', 'Law and justice', 'Crime and punishment', 'Music'], 'Barrier', ['Education', 'Education', 'Sports: ball and racket sports', 'Cooking and eating', 'Geography', 'Healthcare', 'Opinion and argument', 'Time', 'Time', 'Time', 'Opinion and argument', 'Success', 'Crime and punishment'], ['Sports: other sports', 'Success', 'Sports: other sports', 'People in society', 'People in society', 'Animals'], ['Transport by bus and train', 'Sports: other sports', 'Transport by car or lorry', 'Hobbies', 'Music', 'Success', 'Success', 'Feelings'], ['Gardens'], ['Transport by car or lorry', 'Transport by car or lorry'], ['Transport by car or lorry', 'Transport by car or lorry', 'Opinion and argument'], ['Transport by car or lorry', 'Buildings', 'Opinion and argument'], ['Transport by car or lorry'], ['Education']]"
