543,3,swallow,The huge waves swallowed the small boat and it sank shortly thereafter .,1,0
544,1,swallow,She swallowed the last words of her speech .,1,0
545,1,swallow,He swallowed his words .,1,1
546,1,swallow,I swallowed my anger and kept quiet .,1,0
547,4,swallow,Am I supposed to swallow that story ?,1,0
548,2,swell,The music swelled to a crescendo .,1,0
549,3,swell,The mother was swelling with importance when she spoke of her son .,1,1
550,7,swell,The bellies of the starving children are swelling .,0,0
551,2,swell,The water swells the wood .,0,0
552,3,swim,my brain is swimming after the bottle of champagne .,1,1
553,3,swim,the meat was swimming in a fatty gravy .,1,0
554,2,swim,this snake swims through the soil where it lives .,0,0
555,0,tack,tack the 0tice on the board .,0,0
556,4,tack,The sailors decided to tack the boat .,0,0
557,1,tack,He tacked together some verses .,1,0
558,1,talk,Actions talk louder than words .,1,0
559,2,talk,The baby talks already .,0,0
560,2,taste,Can you taste the garlic ?,0,0
561,1,taste,We tasted wines last night .,0,0
562,4,taste,The ex - slave tasted freedom shortly before she died .,1,0
563,2,tax,The State taxes alcohol heavily .,0,0
564,2,tax,You are taxing my patience .,1,1
565,1,tax,They taxed him failure to appear in court .,1,1
566,5,tense,the bodybuilder 's neck muscles tensed .,0,0
567,2,thunder,The bus thundered down the road .,1,1
568,2,thunder,The river thundered below .,1,0
569,1,tie,They tied their victim to the chair .,0,0
570,4,tie,These big jets are tied to large airports .,1,0
571,2,tie,The fishermen tied their flies .,0,0
572,1,top,They topped off their dinner with a cognac .,1,0
573,2,top,A star tops the Christmas Tree .,0,0
574,3,top,The towers were topped with conical roofs .,0,0
575,2,top,The hikers topped the mountain just before 0on .,1,0
576,0,trace,trace the outline of a figure in the sand .,0,0
577,2,trace,The hunters traced the deer into the woods .,0,0
578,1,trace,She traced the circumstances of her birth .,1,0
579,2,transform,This experience transformed her completely .,1,0
580,2,transform,It can transform energy to light .,0,0
581,0,tread,tread grapes to make wine .,0,0
582,2,tread,male birds tread the females .,0,0
583,1,trench,He trenched his military camp .,0,0
584,1,trench,letters trenched into the stone .,0,0
585,0,trench,trench the fallen soldiers .,0,0
586,2,tug,The prisoner tugged at the chains .,0,0
587,1,tug,She tugged for years to make a decent living .,1,0
588,2,tug,The tugboat tugged the freighter into the harbor .,0,0
589,3,tug,The horse finally tugged the cart out of the mud .,0,0
590,2,twist,The wrestler twisted his shoulder .,0,0
591,4,twist,The cord is all twisted .,0,0
592,2,twist,Do n't twist my words .,1,0
593,2,uproot,The war uprooted many people .,1,0
594,7,uproot,The vestiges of political democracy were soon uprooted .,1,1
595,3,uproot,They plan to uproot the vine that has spread all over the garden .,0,0
596,1,vest,She vested her vast fortune in her two sons .,0,0
597,2,vest,The property vests in the trustees .,0,0
598,3,visit,Did you ever visit Paris ? .,0,0
599,2,visit,The principal visited his rage on the students .,1,0
600,4,visit,"Every summer , we visited our relatives in the country for a month .",0,0
601,4,visit,"Every summer , we visited our relatives in the country for a month .",1,0
602,3,volley,They began to volley the tennis ball .,0,0
603,3,volley,I heard him volley a string of curses .,1,0
604,2,wallow,pigs were wallowing in the mud .,0,0
605,0,wallow,wallow in your success !,1,1
606,2,wear,She was wearing yellow that day .,0,0
607,2,wear,He always wears a smile .,1,0
608,0,wear,wear one 's hair in a certain way .,0,0
609,2,whistle,The bullets whistled past him .,1,0
610,1,whistle,She whistled a melody .,0,0
611,2,whistle,Her optimism whistled away these worries .,1,0
612,1,wrestle,He wrestled all his life with his feeling of inferiority .,1,0
613,1,wrestle,I wrestled with this decision for years .,1,0
614,2,wrestle,The children wrestled in the garden .,0,0
615,1,bow,He bowed before the King .,0,0
616,2,breathe,I can breathe better when the air is clean .,0,0
617,7,breathe,This rare Bordeaux must be allowed to breathe for at least 2 hours .,0,0
618,2,color,The child colored the drawings .,0,0
619,3,color,My personal feelings color my judgment in this case .,1,1
620,6,communicate,He and his sons have n't communicated for years .,0,0
621,3,computerize,Please use a computerized disctionary .,0,0
622,2,condense,Her feelings condensed .,1,0
623,3,drain,The exercise class drains me of energy .,1,1
624,2,dump,The company dumped him after many years of service .,1,1
625,0,engrave,engraved the trophy cupt with the winner 's .,0,0
626,2,erase,The Turks erased the Armenians in 1915 .,1,0
627,1,erupt,Vesuvius erupts once in a while .,0,0
628,2,ferment,Islam is fermenting Africa .,1,1
629,0,grind,grind lenses for glasses and cameras .,0,0
630,3,jam,the theater was jampacked .,1,0
631,1,lean,She leaned over the banister .,0,0
632,7,lighten,"after a glass of wine , he lightened up a bit .",1,0
633,2,lock,They were locked in embrace .,1,0
634,1,march,He marched into the classroom and an0unced the exam .,0,0
635,2,palpitate,His heart palpitated .,1,0
636,1,peep,He peeped at the woman through the window .,0,0
637,3,portray,"Goya wanted to portray his mistress , the Duchess of Alba .",0,0
638,1,preserve,We preserve these archeological findings .,0,0
639,1,sail,We sailed the Atlantic .,0,0
640,2,sing,She was singing while she was cooking .,0,0
641,0,stamp,stamp fruit extract the juice .,1,0
642,3,swim,We had to swim for 20 minutes to reach the shore .,0,0
643,1,talk,She talks a lot of 0nsense .,0,0
644,1,transform,He transformed into a monster .,1,0
645,2,volley,Gun shots volleyed at the attackers .,0,0
646,1,whistle,She whistled for her maid .,0,0
